顧客ID,DATE,大分類,中分類,商品コード,数量,単価,小計
142618,2025-09-03,"日配品・冷凍食品","カップアイス",9901579,1,93,93
142618,2025-09-16,"パン・デザート","どら焼き",9916847,1,430,430
142618,2025-09-16,"パン・デザート","パフェ",9902967,1,150,150
142618,2025-09-23,"お弁当・おむすび","直巻きおにぎり",9911733,1,300,300
142618,2025-09-23,"パン・デザート","どら焼き",9934856,1,117,117
142621,2025-09-01,"飲料・お酒","清涼飲料",9901278,4,615,2460
142621,2025-09-08,"パン・デザート","惣菜パン",9907564,1,220,220
142621,2025-09-08,"コーヒー","ブレンドコーヒー",9907262,1,240,240
142621,2025-09-17,"パン・デザート","ケーキ",9937009,1,50,50
142621,2025-09-17,"パン・デザート","ケーキ",9940468,1,148,148
142621,2025-09-30,"コーヒー","ブレンドコーヒー",9903285,1,104,104
142621,2025-09-30,"コンビニウェア・日用品","靴下",9900171,1,159,159
142627,2025-09-14,"飲料・お酒","チューハイ",9900040,1,372,372
142627,2025-09-14,"飲料・お酒","チューハイ",9907730,1,359,359
142627,2025-09-14,"パン・デザート","シュークリーム",9900227,2,820,1640
142627,2025-09-14,"コーヒー","アイスコーヒー",9901515,2,120,240
142627,2025-09-14,"コンビニウェア・日用品","靴下",9900198,5,398,1990
142627,2025-09-23,"コーヒー","アイスコーヒー",9908418,1,249,249
142627,2025-09-23,"コーヒー","アイスコーヒー",9902545,1,221,221
142627,2025-09-23,"日配品・冷凍食品","カップアイス",9905993,1,498,498
142636,2025-09-15,"パン・デザート","どら焼き",9940499,1,340,340
142636,2025-09-15,"パン・デザート","どら焼き",9930500,1,900,900
142636,2025-09-15,"コーヒー","ブレンドコーヒー",9902031,5,268,1340
142636,2025-09-15,"コーヒー","ブレンドコーヒー",9903281,2,538,1076
142636,2025-09-17,"パン・デザート","どら焼き",9933511,1,450,450
142636,2025-09-17,"パン・デザート","サンドイッチ",9940494,1,197,197
142641,2025-09-14,"コンビニウェア・日用品","靴下",9929148,1,487,487
142641,2025-09-18,"コンビニウェア・日用品","靴下",9929148,1,487,487
142641,2025-09-21,"コンビニウェア・日用品","靴下",9929148,1,487,487
142642,2025-09-23,"パン・デザート","惣菜パン",9904881,5,360,1800
142642,2025-09-23,"日配品・冷凍食品","カップアイス",9900388,5,152,760
142643,2025-09-03,"コンビニウェア・日用品","靴下",9907172,8,460,3680
142643,2025-09-15,"コンビニウェア・日用品","靴下",9900825,1,225,225
142643,2025-09-22,"飲料・お酒","エナジードリンク",9908975,1,150,150
142645,2025-09-01,"飲料・お酒","清涼飲料",9900201,1,143,143
142645,2025-09-01,"コーヒー","アイスコーヒー",9900913,1,193,193
142645,2025-09-10,"飲料・お酒","ワイン",9914727,2,621,1242
142645,2025-09-17,"コーヒー","アイスコーヒー",9903328,1,175,175
142645,2025-09-17,"コンビニウェア・日用品","ノート",9940502,1,205,205
142646,2025-09-04,"コンビニウェア・日用品","ノート",9904761,2,212,424
142646,2025-09-10,"飲料・お酒","清涼飲料",9910144,2,886,1772
142646,2025-09-10,"飲料・お酒","清涼飲料",9910485,2,168,336
142653,2025-09-03,"コンビニウェア・日用品","傘",9930430,2,966,1932
142661,2025-09-09,"お弁当・おむすび","惣菜おにぎり",9923528,1,446,446
142661,2025-09-26,"パン・デザート","タルト",9902471,4,779,3116
142661,2025-09-26,"コンビニウェア・日用品","靴下",9900171,1,151,151
142663,2025-09-01,"コーヒー","ブレンドコーヒー",9940517,1,512,512
142663,2025-09-03,"お弁当・おむすび","直巻きおにぎり",9910997,3,446,1338
142663,2025-09-03,"パン・デザート","どら焼き",9940518,3,350,1050
142663,2025-09-03,"パン・デザート","どら焼き",9940519,3,233,699
142663,2025-09-08,"コーヒー","アイスコーヒー",9940520,2,650,1300
142663,2025-09-09,"コンビニウェア・日用品","靴下",9900208,2,198,396
142663,2025-09-14,"コーヒー","ブレンドコーヒー",9940517,1,512,512
142664,2025-09-23,"日配品・冷凍食品","カップアイス",9905129,1,732,732
142664,2025-09-23,"コンビニウェア・日用品","靴下",9904246,1,196,196
142665,2025-09-05,"お弁当・おむすび","直巻きおにぎり",9901418,1,646,646
142665,2025-09-05,"コンビニウェア・日用品","靴下",9900172,1,378,378
142665,2025-09-16,"お弁当・おむすび","惣菜おにぎり",9900376,2,377,754
142665,2025-09-19,"飲料・お酒","缶ビール",9915778,7,868,6076
142665,2025-09-19,"飲料・お酒","缶ビール",9901875,1,174,174
142665,2025-09-19,"飲料・お酒","缶ビール",9904887,4,542,2168
142665,2025-09-19,"飲料・お酒","缶ビール",9900458,1,148,148
142665,2025-09-19,"飲料・お酒","缶ビール",9900656,4,228,912
142665,2025-09-19,"飲料・お酒","缶ビール",9902075,5,136,680
142665,2025-09-19,"パン・デザート","プリン",9917977,3,129,387
142665,2025-09-19,"コーヒー","ブレンドコーヒー",9903657,9,127,1143
142665,2025-09-19,"日配品・冷凍食品","カップアイス",9900866,1,134,134
142665,2025-09-22,"コーヒー","ブレンドコーヒー",9901196,1,100,100
142665,2025-09-24,"パン・デザート","シュークリーム",9902778,1,580,580
142666,2025-09-06,"飲料・お酒","チューハイ",9910867,8,375,3000
142666,2025-09-06,"飲料・お酒","清涼飲料",9901155,1,171,171
142666,2025-09-27,"飲料・お酒","清涼飲料",9901368,1,118,118
142666,2025-09-27,"コーヒー","アイスカフェラテ",9905619,1,329,329
142666,2025-09-27,"日配品・冷凍食品","カップアイス",9900388,1,160,160
142667,2025-09-07,"ホットスナック","チキン",9908892,2,171,342
142667,2025-09-07,"お弁当・おむすび","直巻きおにぎり",9902551,3,495,1485
142667,2025-09-07,"パン・デザート","惣菜パン",9901240,1,440,440
142668,2025-09-14,"コンビニウェア・日用品","靴下",9905785,1,150,150
142668,2025-09-14,"日配品・冷凍食品","カップアイス",9903079,2,328,656
142678,2025-09-15,"日配品・冷凍食品","カップアイス",9900882,1,256,256
142679,2025-09-24,"パン・デザート","シュークリーム",9900790,1,126,126
142679,2025-09-24,"コンビニウェア・日用品","靴下",9900208,1,198,198
142679,2025-09-24,"コンビニウェア・日用品","靴下",9902841,1,354,354
142680,2025-09-19,"日配品・冷凍食品","カップアイス",9900388,2,160,320
142680,2025-09-29,"飲料・お酒","清涼飲料",9900303,1,387,387
142681,2025-09-06,"飲料・お酒","清涼飲料",9903766,1,81,81
142681,2025-09-06,"飲料・お酒","清涼飲料",9900184,5,371,1855
142681,2025-09-18,"ホットスナック","チキン",9900770,6,359,2154
142684,2025-09-03,"コンビニウェア・日用品","靴下",9900739,1,198,198
142684,2025-09-03,"日配品・冷凍食品","カップアイス",9900325,1,120,120
142684,2025-09-24,"コンビニウェア・日用品","靴下",9900739,1,198,198
142685,2025-09-21,"コンビニウェア・日用品","靴下",9900208,2,198,396
142686,2025-09-24,"お弁当・おむすび","ガツうまおにぎり",9900013,4,398,1592
142686,2025-09-24,"飲料・お酒","清涼飲料",9900299,1,171,171
142689,2025-09-17,"パン・デザート","ケーキ",9901083,1,144,144
142689,2025-09-17,"パン・デザート","ケーキ",9901010,2,115,230
142691,2025-09-10,"パン・デザート","パフェ",9900326,1,148,148
142691,2025-09-10,"コンビニウェア・日用品","靴下",9901996,1,236,236
142691,2025-09-27,"飲料・お酒","清涼飲料",9900203,2,615,1230
142691,2025-09-27,"パン・デザート","ケーキ",9912282,2,692,1384
142691,2025-09-27,"コンビニウェア・日用品","靴下",9900171,1,159,159
142692,2025-09-17,"コンビニウェア・日用品","靴下",9900208,2,198,396
142695,2025-09-12,"飲料・お酒","清涼飲料",9901709,2,68,136
142695,2025-09-12,"コンビニウェア・日用品","靴下",9905643,2,109,218
142695,2025-09-19,"お弁当・おむすび","ガツうまおにぎり",9911586,1,112,112
142695,2025-09-19,"コンビニウェア・日用品","靴下",9906462,3,456,1368
142695,2025-09-23,"お弁当・おむすび","ガツうまおにぎり",9914027,2,255,510
142695,2025-09-23,"飲料・お酒","清涼飲料",9900179,8,151,1208
142696,2025-09-14,"飲料・お酒","缶コーヒー",9901537,1,297,297
142697,2025-09-10,"日配品・冷凍食品","カップアイス",9903110,2,278,556
142697,2025-09-14,"飲料・お酒","清涼飲料",9900475,1,290,290
142697,2025-09-18,"飲料・お酒","清涼飲料",9906317,2,187,374
142700,2025-09-02,"コーヒー","ブレンドコーヒー",9902031,1,268,268
142700,2025-09-02,"コーヒー","ブレンドコーヒー",9901186,5,400,2000
142700,2025-09-02,"コーヒー","ブレンドコーヒー",9903081,1,178,178
142700,2025-09-15,"飲料・お酒","ハイボール",9940449,1,169,169
142700,2025-09-15,"飲料・お酒","清涼飲料",9904843,2,923,1846
142700,2025-09-15,"飲料・お酒","清涼飲料",9901490,2,806,1612
142700,2025-09-15,"飲料・お酒","清涼飲料",9904792,2,250,500
142700,2025-09-15,"お弁当・おむすび","直巻きおにぎり",9902621,1,220,220
142700,2025-09-15,"飲料・お酒","清涼飲料",9907400,1,251,251
142700,2025-09-15,"飲料・お酒","チューハイ",9901026,2,942,1884
142700,2025-09-15,"コーヒー","ブレンドコーヒー",9903322,1,160,160
142700,2025-09-25,"お弁当・おむすび","直巻きおにぎり",9905565,3,480,1440
142700,2025-09-25,"コーヒー","ブレンドコーヒー",9902799,4,260,1040
142708,2025-09-25,"日配品・冷凍食品","カップアイス",9900318,1,85,85
142709,2025-09-12,"飲料・お酒","清涼飲料",9900726,1,114,114
142709,2025-09-12,"ホットスナック","チキン",9900770,6,418,2508
142709,2025-09-12,"パン・デザート","ケーキ",9901010,1,117,117
142709,2025-09-12,"日配品・冷凍食品","カップアイス",9940559,1,374,374
142709,2025-09-12,"日配品・冷凍食品","カップアイス",9901503,2,684,1368
142709,2025-09-12,"日配品・冷凍食品","カップアイス",9934465,1,374,374
142709,2025-09-12,"日配品・冷凍食品","カップアイス",9940560,1,395,395
142709,2025-09-12,"日配品・冷凍食品","カップアイス",9940561,1,374,374
142709,2025-09-12,"コーヒー","ブレンドコーヒー",9900830,2,504,1008
142711,2025-09-01,"パン・デザート","サンドイッチ",9900279,3,750,2250
142711,2025-09-01,"パン・デザート","サンドイッチ",9900277,3,830,2490
142711,2025-09-01,"パン・デザート","サンドイッチ",9900276,3,750,2250
142711,2025-09-01,"パン・デザート","サンドイッチ",9900274,3,750,2250
142711,2025-09-03,"飲料・お酒","清涼飲料",9900294,1,775,775
142711,2025-09-16,"飲料・お酒","清涼飲料",9900294,4,775,3100
142718,2025-09-07,"パン・デザート","どら焼き",9902827,1,105,105
142718,2025-09-07,"コンビニウェア・日用品","靴下",9900171,1,159,159
142718,2025-09-30,"コーヒー","アイスコーヒー",9903192,1,118,118
142718,2025-09-30,"パン・デザート","パフェ",9902991,1,198,198
142720,2025-09-25,"飲料・お酒","缶コーヒー",9901250,1,238,238
142720,2025-09-25,"パン・デザート","惣菜パン",9900692,1,248,248
142720,2025-09-25,"パン・デザート","惣菜パン",9900391,1,198,198
142720,2025-09-25,"コーヒー","アイスコーヒー",9905081,1,148,148
142720,2025-09-25,"日配品・冷凍食品","カップアイス",9900389,1,260,260
142720,2025-09-25,"日配品・冷凍食品","カップアイス",9900174,1,260,260
142728,2025-09-24,"コーヒー","アイスコーヒー",9902909,3,590,1770
142728,2025-09-24,"コーヒー","アイスコーヒー",9904731,2,143,286
142728,2025-09-24,"コーヒー","アイスコーヒー",9905447,2,260,520
142730,2025-09-16,"コンビニウェア・日用品","靴下",9900172,5,398,1990
142730,2025-09-23,"パン・デザート","パフェ",9900707,2,297,594
142730,2025-09-23,"コーヒー","アイスコーヒー",9904818,1,440,440
142733,2025-09-16,"飲料・お酒","清涼飲料",9900414,1,420,420
142733,2025-09-16,"コンビニウェア・日用品","靴下",9900208,1,198,198
142733,2025-09-30,"お弁当・おむすび","ボリューム丼",9902437,1,120,120
142741,2025-09-08,"パン・デザート","パフェ",9900607,2,350,700
142744,2025-09-05,"パン・デザート","どら焼き",9913533,5,230,1150
142744,2025-09-05,"パン・デザート","サンドイッチ",9908034,1,226,226
142744,2025-09-05,"パン・デザート","ケーキ",9901083,1,155,155
142744,2025-09-11,"パン・デザート","プリン",9940613,4,312,1248
142744,2025-09-11,"コンビニウェア・日用品","靴下",9900939,1,980,980
142744,2025-09-11,"日配品・冷凍食品","カップアイス",9940609,3,141,423
142744,2025-09-12,"コンビニウェア・日用品","靴下",9907868,1,107,107
142744,2025-09-14,"パン・デザート","ケーキ",9913491,4,972,3888
142744,2025-09-14,"コーヒー","アイスコーヒー",9916451,4,510,2040
142748,2025-09-22,"日配品・冷凍食品","カップアイス",9903154,1,297,297
142749,2025-09-30,"ホットスナック","チキン",9900842,3,349,1047
142749,2025-09-30,"日配品・冷凍食品","冷凍スイーツ",9936294,1,152,152
142751,2025-09-01,"飲料・お酒","缶ビール",9900972,1,202,202
142751,2025-09-01,"コーヒー","ブレンドコーヒー",9904974,1,124,124
142751,2025-09-02,"コーヒー","ブレンドコーヒー",9900734,2,124,248
142751,2025-09-21,"コーヒー","ブレンドコーヒー",9900912,1,193,193
142751,2025-09-21,"コーヒー","ブレンドコーヒー",9904974,2,124,248
142751,2025-09-21,"日配品・冷凍食品","カップアイス",9900884,1,94,94
142751,2025-09-23,"お弁当・おむすび","直巻きおにぎり",9911733,1,300,300
142754,2025-09-03,"お弁当・おむすび","ガツうまおにぎり",9924506,4,300,1200
142754,2025-09-03,"お弁当・おむすび","ボリューム丼",9901576,1,250,250
142754,2025-09-03,"パン・デザート","惣菜パン",9904238,1,105,105
142754,2025-09-03,"パン・デザート","惣菜パン",9904245,1,105,105
142754,2025-09-04,"お弁当・おむすび","ボリューム丼",9904546,1,169,169
142754,2025-09-04,"お弁当・おむすび","ボリューム丼",9904521,1,398,398
142754,2025-09-04,"お弁当・おむすび","ボリューム丼",9904496,5,300,1500
142754,2025-09-16,"飲料・お酒","チューハイ",9900501,1,223,223
142754,2025-09-21,"ホットスナック","ポテト",9906026,1,136,136
142754,2025-09-21,"お弁当・おむすび","ガツうまおにぎり",9908875,4,400,1600
142757,2025-09-10,"お弁当・おむすび","ガツうまおにぎり",9900307,6,288,1728
142757,2025-09-13,"コンビニウェア・日用品","靴下",9900171,1,151,151
142757,2025-09-18,"飲料・お酒","フレーバーティー",9913585,2,409,818
142757,2025-09-18,"コーヒー","ブレンドコーヒー",9900236,1,115,115
