ID,DATE,TERM,利用機種,OPEREATER,comment,クレーム,機器,機能・サービス,請求,購入
1797,2024-02-19,"2月第3週","B919","KC","高速道路上以外では、受信状態がよくない。いつこの問題が解決されるのか知りたい。",1,1,0,0,0
3288,2024-02-19,"2月第3週","B919","KO","HPがよくない。自分では、必要な情報が、さがせない。",1,0,0,0,0
1455,2024-02-19,"2月第3週","B919","KO","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
53,2024-02-19,"2月第3週","V501","KO","新しい番号にしたい。お客様窓口に転送。",0,0,0,0,0
3523,2024-02-19,"2月第3週","V501","KO","請求書の見方がわからない。１分間当たりの料金を伝える。",1,1,0,0,0
3529,2024-02-19,"2月第3週","B919","KO","新しい料金プランについて知りたい。すぐに解約の可能性大。無料通話分を増やしたい。",0,0,0,1,0
1486,2024-02-19,"2月第3週","V501","MF","家族用に回線を追加したい。料金プランについて知りたい。",0,0,0,0,1
1589,2024-02-19,"2月第3週","L701","MF","新しい番号にしたい。お客様窓口に転送。",0,0,0,0,0
462,2024-02-19,"2月第3週","L701","MF","家族用に回線を追加したい。料金プランについて知りたい。",0,0,0,0,1
817,2024-02-19,"2月第3週","L701","MF","高速道路上以外では、受信状態がよくない。いつこの問題が解決されるのか知りたい。",1,1,0,0,0
560,2024-02-19,"2月第3週","B919","MF","キャッチホンの設定をオフにしたい。HPを参照するように伝える。",0,0,1,0,0
595,2024-02-19,"2月第3週","B919","MK","初めからバッテリーの調子が悪い。今すぐ新しい電話器がほしい。",0,0,1,0,0
334,2024-02-19,"2月第3週","B919","MK","すぐに上司に転送",0,0,0,0,0
1632,2024-02-19,"2月第3週","B919","MK","カスタマーサポートがひどい。",1,0,0,0,0
2455,2024-02-19,"2月第3週","V501","MK","メールの使い方を知りたい。HPを参照するように伝える。",0,0,1,0,0
3631,2024-02-19,"2月第3週","V501","MK","今週末までに、奥さん用に新しい回線がほしい。",0,0,0,0,1
976,2024-02-19,"2月第3週","V501","MT","住所変更",0,0,0,0,0
3498,2024-02-19,"2月第3週","B919","MT","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
564,2024-02-19,"2月第3週","L701","MT","カスタマーサポートがひどい。",1,0,0,0,0
557,2024-02-19,"2月第3週","L701","MT","キャッチホンの設定をオフにしたい。HPを参照するように伝える。",0,0,1,0,0
573,2024-02-19,"2月第3週","B919","MT","すぐに上司に転送",0,0,0,0,0
2530,2024-02-19,"2月第3週","B919","SS","HPがよくない。自分では、必要な情報が、さがせない。",1,0,0,0,0
3611,2024-02-19,"2月第3週","B919","SS","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
2094,2024-02-19,"2月第3週","B919","SS","電話機を紛失。解約センターに電話。もう一度連絡してもらうまで、解約しないことを伝える。再度連絡予定。",0,1,0,0,0
2886,2024-02-19,"2月第3週","V501","SS","電話の基本的な使い方が、わからない。ショップに行って教えてもらうように伝える。",0,1,0,0,0
3532,2024-02-19,"2月第3週","B919","SS","HPがよくない。自分では、必要な情報が、さがせない。",1,0,0,0,0
249,2024-02-19,"2月第3週","B919","TH","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
1133,2024-02-19,"2月第3週","V501","TH","職場に電話が転送されない。他の機能はうまくいっているかどうか尋ねる。また、HPを参照するように伝える。",0,0,1,0,0
2728,2024-02-19,"2月第3週","B919","TH","新しい着替えパネルがほしい。",0,0,0,0,1
950,2024-02-19,"2月第3週","L701","TH","メールの使い方を知りたい。HPを参照するように伝える。",0,0,1,0,0
593,2024-02-19,"2月第3週","L701","TH","初めからバッテリーの調子が悪い。今すぐ新しい電話器がほしい。",0,0,1,0,0
2467,2024-02-19,"2月第3週","B919","TM","メールの使い方を知りたい。HPを参照するように伝える。",0,0,1,0,0
1128,2024-02-19,"2月第3週","B919","TM","職場に電話が転送されない。他の機能はうまくいっているかどうか尋ねる。また、HPを参照するように伝える。",0,0,1,0,0
1591,2024-02-19,"2月第3週","V501","TM","新しい番号にしたい。お客様窓口に転送。",0,0,0,0,0
2322,2024-02-19,"2月第3週","B919","TM","職場に電話が転送されない。他の機能はうまくいっているかどうか尋ねる。また、HPを参照するように伝える。",0,0,1,0,0
3327,2024-02-19,"2月第3週","V501","TM","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
1940,2024-02-19,"2月第3週","B919","TM","電話をもう１台追加契約したい。",0,0,0,0,1
1644,2024-02-19,"2月第3週","B919","TM","電話機を紛失。解約センターに電話。もう一度連絡してもらうまで、解約しないことを伝える。再度連絡予定。",0,1,0,0,0
1428,2024-02-19,"2月第3週","V501","TM","電話をもう１台追加契約したい。",0,0,0,0,1
1233,2024-02-19,"2月第3週","V501","TM","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
1016,2024-02-19,"2月第3週","B919","TM","今週末までに、もう１回線追加申し込みをしたい。お客様窓口に転送。",0,0,0,0,1
1626,2024-02-19,"2月第3週","B919","TS","カスタマーサポートがひどい。",1,0,0,0,0
3522,2024-02-19,"2月第3週","L701","TS","請求書の見方がわからない。１分間当たりの料金を伝える。",1,1,0,0,0
3470,2024-02-19,"2月第3週","B919","TS","インターネットサービスについて知りたい。HPを参照するように伝える。",0,0,0,0,1
3469,2024-02-19,"2月第3週","B919","TS","インターネットサービスについて知りたい。HPを参照するように伝える。",0,0,0,0,1
3326,2024-02-19,"2月第3週","B919","TS","電話機の使い方を、教えてほしい。ショップに行って教えてもらうように伝える。",0,1,0,0,0
2289,2024-02-19,"2月第3週","B919","TS","電話の基本的な使い方が、わからない。ショップに行って教えてもらうように伝える。",0,1,0,0,0
385,2024-02-19,"2月第3週","B919","YN","電話機が最悪",1,1,0,0,0
3387,2024-02-19,"2月第3週","B919","YN","今週末までに、奥さん用に新しい回線がほしい。",0,0,0,0,1
1407,2024-02-19,"2月第3週","L701","YN","電話機が最悪",1,1,0,0,0
1599,2024-02-19,"2月第3週","B919","YN","カスタマーサポートがひどい。",1,0,0,0,0
1447,2024-02-19,"2月第3週","B919","YN","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
2901,2024-02-19,"2月第3週","V501","YW","今週末までに、もう１回線追加申し込みをしたい。お客様窓口に転送。",0,0,0,0,1
1490,2024-02-19,"2月第3週","V501","YW","住所変更",0,0,0,0,0
1505,2024-02-19,"2月第3週","B919","YW","新しい料金プランについて知りたい。すぐに解約の可能性大。無料通話分を増やしたい。",0,0,0,1,0
1838,2024-02-19,"2月第3週","V501","YW","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
386,2024-02-19,"2月第3週","B919","YW","住所変更",0,0,0,0,0
1409,2024-02-19,"2月第3週","V501","YW","電話機が最悪",1,1,0,0,0
1205,2024-02-20,"2月第4週","B919","CT","今週末までに、もう１回線追加申し込みをしたい。お客様窓口に転送。",0,0,0,0,1
853,2024-02-20,"2月第4週","B919","CT","電話機が最悪",1,1,0,0,0
475,2024-02-20,"2月第4週","V501","CT","請求書の見方がわからない。１分間当たりの料金を伝える。",1,1,0,0,0
550,2024-02-20,"2月第4週","V501","CT","初めからバッテリーの調子が悪い。今すぐ新しい電話器がほしい。",0,0,1,0,0
1135,2024-02-20,"2月第4週","B919","CT","職場に電話が転送されない。他の機能はうまくいっているかどうか尋ねる。また、HPを参照するように伝える。",0,0,1,0,0
861,2024-02-20,"2月第4週","B919","HY","電話機が最悪",1,1,0,0,0
552,2024-02-20,"2月第4週","B919","HY","初めからバッテリーの調子が悪い。今すぐ新しい電話器がほしい。",0,0,1,0,0
3374,2024-02-20,"2月第4週","L701","HY","電話の基本的な使い方が、わからない。ショップに行って教えてもらうように伝える。",0,1,0,0,0
476,2024-02-20,"2月第4週","B919","HY","請求書の見方がわからない。１分間当たりの料金を伝える。",1,1,0,0,0
589,2024-02-20,"2月第4週","B919","HY","初めからバッテリーの調子が悪い。今すぐ新しい電話器がほしい。",0,0,1,0,0
1489,2024-02-20,"2月第4週","B919","JK","住所変更",0,0,0,0,0
1488,2024-02-20,"2月第4週","L701","JK","住所変更",0,0,0,0,0
1120,2024-02-20,"2月第4週","B919","JK","カスタマーサポートがひどい。",1,0,0,0,0
1631,2024-02-20,"2月第4週","B919","JK","新しい番号にしたい。お客様窓口に転送。",0,0,0,0,0
1214,2024-02-20,"2月第4週","B919","JK","今週末までに、奥さん用に新しい回線がほしい。",0,0,0,0,1
795,2024-02-20,"2月第4週","L701","JK","電話機が最悪",1,1,0,0,0
2894,2024-02-20,"2月第4週","V501","KC","電話機を紛失。解約センターに電話。もう一度連絡してもらうまで、解約しないことを伝える。再度連絡予定。",0,1,0,0,0
1964,2024-02-20,"2月第4週","L701","KC","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
901,2024-02-20,"2月第4週","B919","KC","メールの使い方を知りたい。HPを参照するように伝える。",0,0,1,0,0
1822,2024-02-20,"2月第4週","V501","KC","すぐに上司に転送",0,0,0,0,0
2636,2024-02-20,"2月第4週","L701","KC","今週末までに、もう１回線追加申し込みをしたい。お客様窓口に転送。",0,0,0,0,1
481,2024-02-20,"2月第4週","B919","KO","新しい料金プランについて知りたい。すぐに解約の可能性大。無料通話分を増やしたい。",0,0,0,1,0
446,2024-02-20,"2月第4週","B919","KO","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
2404,2024-02-20,"2月第4週","V501","KO","電話をもう１台追加契約したい。",0,0,0,0,1
3700,2024-02-20,"2月第4週","V501","KO","新しい着替えパネルがほしい。",0,0,0,0,1
2454,2024-02-20,"2月第4週","B919","KO","メールの使い方を知りたい。HPを参照するように伝える。",0,0,1,0,0
3760,2024-02-20,"2月第4週","V501","KO","家族用に回線を追加したい。料金プランについて知りたい。",0,0,0,0,1
456,2024-02-20,"2月第4週","V501","MF","新しい料金プランについて知りたい。すぐに解約の可能性大。無料通話分を増やしたい。",0,0,0,1,0
2860,2024-02-20,"2月第4週","L701","MF","職場に電話が転送されない。他の機能はうまくいっているかどうか尋ねる。また、HPを参照するように伝える。",0,0,1,0,0
1533,2024-02-20,"2月第4週","V501","MF","電話の基本的な使い方が、わからない。ショップに行って教えてもらうように伝える。",0,1,0,0,0
2855,2024-02-20,"2月第4週","B919","MF","職場に電話が転送されない。他の機能はうまくいっているかどうか尋ねる。また、HPを参照するように伝える。",0,0,1,0,0
3329,2024-02-20,"2月第4週","V501","MF","キャッチホンの設定をオフにしたい。HPを参照するように伝える。",0,0,1,0,0
1616,2024-02-20,"2月第4週","B919","MF","新しい番号にしたい。お客様窓口に転送。",0,0,0,0,0
2373,2024-02-20,"2月第4週","B919","MK","今週末までに、奥さん用に新しい回線がほしい。",0,0,0,0,1
996,2024-02-20,"2月第4週","L701","MK","HPがよくない。自分では、必要な情報が、さがせない。",1,0,0,0,0
2718,2024-02-20,"2月第4週","B919","MK","インターネットサービスについて知りたい。HPを参照するように伝える。",0,0,0,0,1
1824,2024-02-20,"2月第4週","L701","MK","すぐに上司に転送",0,0,0,0,0
3697,2024-02-20,"2月第4週","B919","MK","新しい着替えパネルがほしい。",0,0,0,0,1
3228,2024-02-20,"2月第4週","L701","MK","インターネットサービスについて知りたい。HPを参照するように伝える。",0,0,0,0,1
3328,2024-02-20,"2月第4週","V501","MT","キャッチホンの設定をオフにしたい。HPを参照するように伝える。",0,0,1,0,0
455,2024-02-20,"2月第4週","L701","MT","新しい料金プランについて知りたい。すぐに解約の可能性大。無料通話分を増やしたい。",0,0,0,1,0
1118,2024-02-20,"2月第4週","B919","MT","カスタマーサポートがひどい。",1,0,0,0,0
1858,2024-02-20,"2月第4週","B919","MT","すぐに上司に転送",0,0,0,0,0
