CUSTID,購入金額合計,クリーム,クレンジング,ネイル,ベースメイク,メイクアップ,化粧水,年代,入会後年数,顧客評価
102130,74274,0.000,0.000,0.028,0.641,0.331,0.000,"30代",4,"MrankC"
102131,29840,0.723,0.000,0.000,0.046,0.232,0.000,"20代",8,"MrankA"
102135,28934,0.078,0.130,0.094,0.130,0.039,0.529,"20代",11,"MrankB"
102136,36145,0.000,0.400,0.088,0.104,0.122,0.286,"20代",2,"MrankC"
102138,18983,0.000,0.275,0.419,0.238,0.068,0.000,"40代",4,"MrankA"
102140,36521,0.041,0.446,0.051,0.290,0.111,0.061,"50代",3,"MrankC"
102143,26643,0.325,0.000,0.000,0.342,0.332,0.000,"20代",12,"MrankB"
102144,48592,0.000,0.817,0.000,0.183,0.000,0.000,"30代",4,"MrankB"
102145,34525,0.116,0.000,0.189,0.313,0.224,0.158,"50代",11,"MrankC"
102146,39520,0.000,0.000,0.086,0.652,0.000,0.262,"20代",1,"MrankC"
102148,18365,0.000,0.057,0.431,0.310,0.000,0.202,"40代",6,"MrankB"
102149,61882,0.000,0.000,0.000,0.000,0.060,0.940,"50代",9,"MrankC"
102155,69938,0.000,0.103,0.159,0.553,0.125,0.060,"50代",8,"MrankC"
102157,48130,0.047,0.083,0.031,0.470,0.164,0.206,"20代",5,"MrankB"
102163,49590,0.034,0.266,0.000,0.268,0.272,0.160,"40代",12,"MrankC"
102164,17760,0.000,0.000,0.197,0.580,0.223,0.000,"30代",3,"MrankB"
102165,51535,0.000,0.000,0.161,0.029,0.789,0.021,"40代",5,"MrankC"
102166,52649,0.000,0.000,0.070,0.461,0.248,0.221,"20代",2,"MrankC"
102167,8026,0.000,0.000,0.000,0.000,1.000,0.000,"30代",3,"MrankC"
102168,76046,0.391,0.324,0.271,0.000,0.014,0.000,"40代",7,"MrankB"
102172,8495,0.000,0.000,0.000,0.391,0.000,0.609,"40代",1,"MrankC"
102175,54979,0.483,0.000,0.065,0.131,0.106,0.215,"50代",3,"MrankA"
102177,46280,0.000,0.475,0.000,0.000,0.525,0.000,"40代",12,"MrankC"
102179,19220,0.058,0.000,0.000,0.756,0.000,0.186,"30代",9,"MrankC"
102180,41543,0.000,0.000,0.522,0.037,0.442,0.000,"20代",2,"MrankC"
102181,15195,0.000,0.000,0.612,0.154,0.234,0.000,"40代",12,"MrankB"
102184,37838,0.105,0.000,0.738,0.000,0.157,0.000,"20代",1,"MrankC"
102187,43100,0.000,0.162,0.000,0.561,0.277,0.000,"30代",9,"MrankC"
102188,26973,0.047,0.200,0.000,0.549,0.000,0.204,"40代",4,"MrankB"
102189,5521,0.000,0.000,0.000,0.000,0.685,0.315,"30代",2,"MrankC"
102190,53854,0.000,0.000,0.000,0.171,0.829,0.000,"40代",4,"MrankC"
102196,5060,0.296,0.000,0.000,0.704,0.000,0.000,"20代",3,"MrankB"
102197,7920,0.000,0.000,0.000,1.000,0.000,0.000,"30代",1,"MrankB"
102198,30668,0.176,0.000,0.000,0.073,0.323,0.428,"20代",3,"MrankC"
102199,10208,0.000,0.000,0.707,0.165,0.129,0.000,"20代",4,"MrankB"
102207,42741,0.000,0.000,0.000,0.780,0.000,0.220,"40代",5,"MrankA"
102208,24060,0.000,0.702,0.000,0.000,0.140,0.157,"20代",8,"MrankC"
102211,42476,0.127,0.235,0.451,0.136,0.000,0.051,"50代",9,"MrankC"
102212,9608,0.000,0.000,0.480,0.000,0.000,0.520,"50代",8,"MrankB"
102213,25223,0.042,0.164,0.343,0.000,0.328,0.123,"40代",4,"MrankC"
102215,41448,0.000,0.000,0.054,0.536,0.410,0.000,"30代",7,"MrankA"
102217,85920,0.016,0.429,0.324,0.000,0.204,0.027,"40代",7,"MrankC"
102218,22884,0.000,0.000,0.000,1.000,0.000,0.000,"20代",11,"MrankA"
102222,12894,0.000,0.000,0.310,0.209,0.380,0.101,"30代",9,"MrankB"
102223,87663,0.000,0.000,0.000,0.132,0.868,0.000,"40代",4,"MrankB"
102226,20780,0.000,0.427,0.000,0.049,0.524,0.000,"30代",11,"MrankC"
102229,20484,0.544,0.000,0.363,0.000,0.093,0.000,"30代",2,"MrankC"
102230,46977,0.103,0.000,0.000,0.000,0.000,0.897,"30代",1,"MrankA"
102233,24378,0.000,0.000,0.000,0.000,1.000,0.000,"30代",8,"MrankC"
102235,18897,0.000,0.000,0.000,0.164,0.258,0.578,"50代",5,"MrankC"
102236,43762,0.000,0.000,0.272,0.317,0.312,0.099,"20代",3,"MrankB"
102239,58481,0.000,0.000,0.000,0.000,0.000,1.000,"40代",5,"MrankA"
102242,23845,0.000,0.080,0.000,0.463,0.000,0.457,"20代",8,"MrankB"
102245,68899,0.000,0.236,0.381,0.125,0.258,0.000,"30代",12,"MrankC"
102247,34900,0.000,0.378,0.000,0.000,0.622,0.000,"40代",9,"MrankB"
102248,21571,0.000,0.554,0.000,0.000,0.373,0.073,"50代",8,"MrankB"
102250,46073,0.307,0.000,0.000,0.079,0.322,0.293,"40代",12,"MrankC"
102253,34425,0.000,0.000,0.132,0.549,0.000,0.320,"40代",9,"MrankB"
102256,43611,0.000,0.000,0.138,0.757,0.062,0.043,"30代",10,"MrankC"
102259,49942,0.038,0.000,0.000,0.350,0.031,0.581,"30代",6,"MrankA"
102261,87320,0.389,0.000,0.083,0.172,0.134,0.222,"40代",7,"MrankB"
102262,32646,0.043,0.000,0.643,0.314,0.000,0.000,"20代",6,"MrankC"
102266,30070,0.183,0.000,0.000,0.245,0.473,0.099,"20代",4,"MrankC"
102267,106651,0.000,0.000,0.081,0.000,0.000,0.919,"30代",4,"MrankC"
102268,4334,0.000,0.000,0.000,0.289,0.254,0.457,"50代",12,"MrankB"
102270,24136,0.113,0.000,0.000,0.233,0.655,0.000,"40代",7,"MrankB"
102279,96133,0.127,0.629,0.044,0.125,0.074,0.000,"30代",5,"MrankA"
102284,34014,0.146,0.129,0.000,0.219,0.000,0.506,"50代",8,"MrankB"
102285,17678,0.000,0.000,0.724,0.214,0.000,0.062,"50代",12,"MrankC"
102287,41984,0.057,0.364,0.033,0.355,0.190,0.000,"40代",3,"MrankC"
102288,80877,0.000,0.046,0.552,0.189,0.194,0.020,"40代",12,"MrankC"
102290,11940,0.000,0.000,0.000,0.000,1.000,0.000,"20代",2,"MrankC"
102291,44730,0.170,0.106,0.437,0.132,0.000,0.155,"40代",8,"MrankC"
102292,19800,0.000,0.073,0.424,0.000,0.503,0.000,"30代",1,"MrankC"
102295,25952,0.000,0.674,0.000,0.000,0.243,0.082,"50代",4,"MrankC"
102297,33923,0.308,0.154,0.153,0.385,0.000,0.000,"40代",5,"MrankB"
102298,18462,0.000,0.000,0.714,0.180,0.106,0.000,"30代",10,"MrankB"
102299,102384,0.056,0.020,0.102,0.321,0.000,0.501,"20代",11,"MrankB"
102300,17485,0.058,0.000,0.750,0.192,0.000,0.000,"30代",7,"MrankB"
102302,79388,0.000,0.000,0.265,0.000,0.735,0.000,"40代",4,"MrankC"
102303,12485,0.000,0.296,0.000,0.282,0.422,0.000,"50代",8,"MrankB"
102304,12190,0.000,0.000,0.393,0.164,0.000,0.443,"30代",7,"MrankB"
102306,21031,0.375,0.074,0.126,0.196,0.171,0.059,"50代",4,"MrankA"
102307,5245,0.000,0.443,0.000,0.000,0.557,0.000,"20代",9,"MrankB"
102308,50227,0.000,0.000,0.125,0.504,0.234,0.136,"30代",4,"MrankB"
102310,46448,0.000,0.000,0.000,0.203,0.000,0.797,"20代",7,"MrankC"
102314,72227,0.000,0.060,0.457,0.369,0.027,0.087,"20代",9,"MrankB"
102315,30309,0.000,0.000,0.605,0.395,0.000,0.000,"30代",6,"MrankC"
102316,15090,0.000,0.000,0.000,0.567,0.000,0.433,"40代",7,"MrankC"
102317,13726,0.000,0.000,0.131,0.869,0.000,0.000,"40代",12,"MrankC"
102318,62534,0.000,0.000,0.186,0.232,0.533,0.048,"50代",11,"MrankB"
102319,21283,0.153,0.180,0.219,0.310,0.084,0.054,"30代",7,"MrankA"
102320,4104,0.000,0.315,0.000,0.685,0.000,0.000,"40代",10,"MrankC"
102321,10005,0.119,0.000,0.000,0.597,0.284,0.000,"30代",11,"MrankA"
102325,7360,0.000,0.000,0.000,0.817,0.183,0.000,"40代",9,"MrankC"
102326,55038,0.000,0.000,0.163,0.371,0.293,0.173,"40代",6,"MrankC"
102327,27657,0.228,0.100,0.335,0.110,0.000,0.228,"40代",5,"MrankB"
102329,70256,0.000,0.000,0.000,0.313,0.000,0.687,"40代",8,"MrankC"
102331,3780,0.000,1.000,0.000,0.000,0.000,0.000,"30代",9,"MrankA"
102333,9100,0.000,0.000,0.000,1.000,0.000,0.000,"20代",5,"MrankA"
102334,44970,0.000,0.000,0.692,0.134,0.174,0.000,"50代",8,"MrankA"
102336,45338,0.000,0.026,0.036,0.277,0.000,0.661,"30代",6,"MrankC"
102337,94775,0.119,0.206,0.068,0.121,0.415,0.071,"40代",4,"MrankC"
102339,31673,0.000,0.000,0.071,0.929,0.000,0.000,"30代",11,"MrankC"
102340,17238,0.000,0.000,0.528,0.144,0.208,0.120,"20代",1,"MrankC"
102341,12398,0.462,0.000,0.215,0.113,0.210,0.000,"20代",6,"MrankB"
102345,5293,0.000,0.000,0.434,0.566,0.000,0.000,"40代",1,"MrankB"
102348,35950,0.000,0.139,0.000,0.053,0.759,0.049,"40代",6,"MrankC"
102351,47578,0.057,0.000,0.629,0.138,0.101,0.075,"30代",1,"MrankC"
102352,25300,0.000,0.000,0.423,0.225,0.352,0.000,"50代",12,"MrankA"
102354,40936,0.206,0.000,0.381,0.413,0.000,0.000,"20代",7,"MrankA"
102361,183920,0.000,0.000,0.000,1.000,0.000,0.000,"40代",8,"MrankB"
102362,18406,0.000,0.168,0.000,0.832,0.000,0.000,"50代",3,"MrankA"
102363,166810,0.100,0.089,0.169,0.021,0.327,0.294,"50代",9,"MrankB"
102367,10680,0.000,0.000,0.000,0.000,1.000,0.000,"30代",2,"MrankB"
102368,53959,0.203,0.265,0.000,0.039,0.000,0.493,"50代",8,"MrankA"
102369,12831,0.000,0.000,0.661,0.339,0.000,0.000,"20代",4,"MrankC"
102371,50455,0.211,0.056,0.029,0.205,0.325,0.174,"20代",12,"MrankC"
102372,81925,0.137,0.365,0.262,0.080,0.130,0.026,"30代",5,"MrankC"
102374,41497,0.479,0.000,0.268,0.035,0.218,0.000,"40代",10,"MrankC"
102376,18680,0.000,0.000,0.106,0.434,0.000,0.460,"50代",9,"MrankC"
102377,16365,0.789,0.000,0.000,0.211,0.000,0.000,"20代",10,"MrankC"
102379,13406,0.138,0.000,0.285,0.577,0.000,0.000,"40代",10,"MrankB"
102380,18952,0.000,0.000,0.000,0.583,0.189,0.228,"40代",11,"MrankB"
102381,56406,0.000,0.048,0.000,0.425,0.000,0.527,"30代",1,"MrankB"
102382,16070,0.000,0.335,0.000,0.000,0.665,0.000,"50代",1,"MrankC"
102385,8460,0.000,0.000,0.000,0.154,0.000,0.846,"20代",2,"MrankA"
102388,166056,0.020,0.050,0.290,0.161,0.095,0.385,"30代",4,"MrankC"
102389,110274,0.000,0.021,0.047,0.106,0.250,0.576,"50代",11,"MrankA"
102390,56231,0.000,0.000,0.000,0.336,0.664,0.000,"40代",6,"MrankB"
102391,75354,0.000,0.048,0.000,0.542,0.367,0.044,"20代",4,"MrankC"
102392,37851,0.356,0.000,0.000,0.154,0.039,0.451,"40代",7,"MrankC"
102393,58740,0.000,0.068,0.398,0.139,0.022,0.373,"50代",10,"MrankC"
102395,131076,0.000,0.000,0.000,0.990,0.010,0.000,"50代",4,"MrankC"
102397,54840,0.032,0.080,0.000,0.538,0.182,0.168,"40代",10,"MrankA"
102398,12514,0.000,0.000,0.135,0.280,0.585,0.000,"40代",2,"MrankB"
102400,12342,0.000,0.000,0.000,0.567,0.329,0.104,"50代",9,"MrankA"
102402,10565,0.513,0.000,0.000,0.000,0.487,0.000,"30代",0,"MrankC"
102407,6235,0.000,0.000,1.000,0.000,0.000,0.000,"40代",11,"MrankC"
102408,20674,0.000,0.000,0.000,0.000,0.258,0.742,"20代",9,"MrankA"
102409,5182,0.000,0.000,0.249,0.000,0.751,0.000,"20代",5,"MrankB"
102410,39801,0.000,0.067,0.326,0.544,0.036,0.027,"20代",1,"MrankC"
102411,109999,0.000,0.074,0.053,0.180,0.000,0.693,"30代",10,"MrankC"
102412,43142,0.028,0.000,0.083,0.666,0.152,0.070,"50代",3,"MrankC"
102414,15226,0.000,0.608,0.149,0.098,0.144,0.000,"40代",3,"MrankC"
102417,82808,0.000,0.171,0.000,0.558,0.015,0.255,"40代",7,"MrankB"
102419,24340,0.159,0.102,0.000,0.576,0.000,0.163,"20代",0,"MrankC"
102420,114665,0.027,0.107,0.000,0.000,0.459,0.408,"30代",0,"MrankC"
102422,60479,0.000,0.058,0.058,0.611,0.000,0.273,"50代",0,"MrankB"
102424,25160,0.000,0.403,0.064,0.062,0.143,0.328,"20代",0,"MrankC"
102426,9807,0.000,0.000,0.000,0.344,0.147,0.510,"20代",11,"MrankB"
102427,58188,0.000,0.000,0.000,0.000,1.000,0.000,"30代",4,"MrankC"
102430,13651,0.000,1.000,0.000,0.000,0.000,0.000,"40代",8,"MrankA"
102433,66402,0.050,0.076,0.407,0.243,0.042,0.183,"20代",4,"MrankB"
102434,78651,0.000,0.000,0.838,0.141,0.022,0.000,"20代",2,"MrankC"
102437,32073,0.000,0.000,0.783,0.035,0.182,0.000,"30代",9,"MrankC"
102438,8620,0.000,0.000,0.000,0.507,0.493,0.000,"50代",1,"MrankC"
102439,30025,0.170,0.080,0.388,0.362,0.000,0.000,"40代",10,"MrankC"
102444,10120,0.000,0.000,0.000,0.213,0.787,0.000,"40代",6,"MrankC"
102446,54715,0.154,0.000,0.128,0.356,0.362,0.000,"20代",6,"MrankB"
102447,28321,0.000,0.000,0.188,0.283,0.484,0.045,"20代",0,"MrankA"
102448,29026,0.142,0.000,0.056,0.668,0.134,0.000,"50代",3,"MrankA"
102451,6480,0.000,0.000,1.000,0.000,0.000,0.000,"40代",2,"MrankB"
102454,13450,0.000,0.000,0.000,0.104,0.706,0.190,"40代",5,"MrankC"
102456,41115,0.000,0.209,0.319,0.263,0.209,0.000,"50代",6,"MrankB"
102457,51168,0.478,0.293,0.000,0.000,0.229,0.000,"20代",10,"MrankC"
102460,31974,0.707,0.045,0.069,0.107,0.040,0.031,"40代",9,"MrankB"
102462,27728,0.000,0.000,0.000,0.071,0.854,0.075,"50代",0,"MrankC"
102465,34040,0.000,0.000,0.407,0.227,0.366,0.000,"30代",7,"MrankC"
102468,24765,0.000,0.000,0.085,0.845,0.000,0.069,"40代",3,"MrankA"
102469,13097,0.096,0.000,0.109,0.434,0.361,0.000,"40代",1,"MrankC"
102471,71750,0.000,0.289,0.246,0.146,0.319,0.000,"40代",8,"MrankC"
102472,27833,0.000,0.000,0.000,0.090,0.558,0.352,"40代",0,"MrankC"
102473,7462,0.000,0.000,0.000,0.000,1.000,0.000,"50代",7,"MrankC"
102475,23084,0.000,0.000,0.643,0.274,0.083,0.000,"30代",8,"MrankB"
102477,32043,0.000,0.000,0.081,0.216,0.095,0.609,"40代",11,"MrankC"
102479,21836,0.000,0.000,0.126,0.507,0.298,0.069,"30代",0,"MrankB"
102483,7868,0.000,0.000,0.507,0.000,0.493,0.000,"30代",0,"MrankB"
102484,75238,0.000,0.000,0.000,0.956,0.044,0.000,"40代",7,"MrankB"
102485,31451,0.232,0.074,0.254,0.282,0.063,0.095,"30代",9,"MrankB"
102488,79311,0.000,0.015,0.659,0.136,0.151,0.039,"40代",7,"MrankB"
102489,21882,0.112,0.064,0.000,0.825,0.000,0.000,"20代",0,"MrankB"
102497,29820,0.101,0.000,0.054,0.845,0.000,0.000,"20代",7,"MrankA"
102505,9528,0.000,0.000,0.000,0.000,1.000,0.000,"50代",7,"MrankC"
102506,16562,0.072,0.000,0.580,0.000,0.108,0.240,"50代",1,"MrankC"
102507,31147,0.050,0.294,0.000,0.656,0.000,0.000,"50代",1,"MrankC"
102508,48650,0.000,0.000,0.231,0.577,0.193,0.000,"20代",6,"MrankB"
102509,20958,0.131,0.085,0.219,0.301,0.161,0.104,"40代",3,"MrankB"
102510,51883,0.000,0.254,0.527,0.000,0.219,0.000,"20代",0,"MrankB"
102511,14168,0.222,0.000,0.395,0.073,0.208,0.102,"40代",4,"MrankC"
102512,27822,0.000,0.000,0.116,0.268,0.616,0.000,"40代",8,"MrankC"
102513,23025,0.255,0.043,0.000,0.702,0.000,0.000,"50代",0,"MrankB"
102514,18898,0.134,0.000,0.105,0.306,0.455,0.000,"50代",2,"MrankC"
102516,23394,0.000,0.000,0.000,0.730,0.128,0.142,"50代",11,"MrankB"
102518,53714,0.000,0.000,0.000,0.854,0.146,0.000,"40代",1,"MrankB"
102521,51613,0.000,0.068,0.183,0.668,0.080,0.000,"30代",11,"MrankA"
102522,60928,0.000,0.183,0.000,0.152,0.665,0.000,"30代",10,"MrankC"
102523,47323,0.558,0.000,0.133,0.309,0.000,0.000,"20代",5,"MrankB"
102524,59022,0.302,0.000,0.000,0.573,0.061,0.064,"50代",5,"MrankC"
102526,61428,0.000,0.000,1.000,0.000,0.000,0.000,"40代",6,"MrankC"
102529,41418,0.000,0.553,0.000,0.291,0.156,0.000,"20代",5,"MrankA"
102530,151735,0.648,0.000,0.042,0.275,0.034,0.000,"30代",0,"MrankC"
102532,150944,0.010,0.000,0.000,0.301,0.663,0.026,"50代",0,"MrankC"
102533,16769,0.000,0.487,0.000,0.075,0.000,0.437,"50代",8,"MrankC"
102534,7860,0.000,0.000,0.000,0.000,1.000,0.000,"20代",3,"MrankC"
102535,28312,0.124,0.000,0.226,0.428,0.000,0.222,"20代",3,"MrankC"
102537,83615,0.013,0.176,0.112,0.344,0.294,0.061,"20代",11,"MrankA"
102539,5090,0.000,0.000,1.000,0.000,0.000,0.000,"50代",4,"MrankC"
102540,13300,0.000,1.000,0.000,0.000,0.000,0.000,"40代",11,"MrankC"
102542,18904,0.000,0.290,0.000,0.553,0.097,0.059,"20代",5,"MrankB"
102545,32493,0.000,0.199,0.000,0.126,0.074,0.601,"50代",11,"MrankB"
102547,34287,0.000,0.610,0.126,0.235,0.000,0.030,"20代",2,"MrankA"
102549,12002,0.000,0.000,0.000,0.262,0.738,0.000,"30代",8,"MrankB"
102550,20594,0.000,0.000,0.000,0.000,0.857,0.143,"30代",0,"MrankC"
102551,86288,0.000,0.000,0.016,0.984,0.000,0.000,"30代",6,"MrankA"
102552,76859,0.019,0.000,0.183,0.077,0.721,0.000,"50代",11,"MrankB"
102556,21200,0.000,0.175,0.000,0.712,0.113,0.000,"30代",3,"MrankC"
102557,35015,0.000,0.316,0.121,0.562,0.000,0.000,"40代",11,"MrankC"
102560,46204,0.000,0.028,0.273,0.208,0.491,0.000,"50代",9,"MrankC"
102561,16519,0.392,0.000,0.089,0.095,0.424,0.000,"40代",9,"MrankC"
102562,43506,0.000,0.000,0.193,0.107,0.701,0.000,"30代",6,"MrankC"
102565,10098,0.000,0.000,0.317,0.487,0.196,0.000,"50代",5,"MrankC"
102568,14950,0.097,0.000,0.000,0.903,0.000,0.000,"50代",9,"MrankA"
102569,17408,0.335,0.175,0.302,0.000,0.117,0.072,"40代",0,"MrankB"
102570,9908,0.000,0.000,1.000,0.000,0.000,0.000,"50代",1,"MrankC"
102571,12459,0.291,0.000,0.000,0.162,0.105,0.442,"30代",0,"MrankB"
102573,16600,0.000,0.000,0.254,0.000,0.746,0.000,"40代",6,"MrankB"
102576,22886,0.000,0.000,0.000,0.874,0.000,0.126,"50代",1,"MrankC"
102578,11327,0.000,0.000,0.177,0.703,0.000,0.120,"40代",8,"MrankC"
102579,57714,0.442,0.000,0.081,0.477,0.000,0.000,"50代",11,"MrankC"
102580,34980,0.297,0.087,0.516,0.100,0.000,0.000,"50代",3,"MrankB"
102581,93406,0.000,0.327,0.122,0.267,0.068,0.215,"50代",10,"MrankA"
102583,31463,0.000,0.000,0.051,0.356,0.504,0.088,"20代",2,"MrankC"
102585,17410,0.000,0.000,0.000,0.890,0.110,0.000,"30代",1,"MrankA"
102586,86263,0.211,0.064,0.063,0.243,0.088,0.331,"50代",5,"MrankC"
102588,39740,0.000,0.242,0.074,0.606,0.000,0.078,"50代",11,"MrankB"
102592,15874,0.075,0.000,0.076,0.774,0.000,0.076,"40代",6,"MrankA"
102593,16575,0.090,0.000,0.000,0.000,0.669,0.240,"40代",9,"MrankC"
102595,3582,0.000,0.000,0.000,0.000,1.000,0.000,"40代",8,"MrankB"
102596,13948,0.000,0.000,0.617,0.383,0.000,0.000,"40代",1,"MrankA"
102599,10870,0.110,0.110,0.000,0.779,0.000,0.000,"40代",2,"MrankC"
102600,42046,0.276,0.112,0.000,0.422,0.000,0.190,"40代",8,"MrankA"
102606,109290,0.337,0.000,0.116,0.157,0.370,0.020,"30代",10,"MrankC"
102609,58690,0.106,0.046,0.000,0.125,0.271,0.452,"40代",6,"MrankC"
102611,45133,0.000,0.000,0.000,0.209,0.791,0.000,"30代",2,"MrankB"
102612,36040,0.069,0.000,0.152,0.581,0.198,0.000,"20代",11,"MrankC"
102613,40152,0.000,0.000,0.000,0.348,0.000,0.652,"30代",1,"MrankC"
102615,33331,0.276,0.078,0.000,0.097,0.000,0.549,"30代",11,"MrankC"
102616,14640,0.000,0.000,0.000,0.000,1.000,0.000,"30代",4,"MrankB"
102617,81006,0.000,0.000,0.000,0.023,0.892,0.085,"50代",7,"MrankC"
102618,66919,0.198,0.016,0.000,0.200,0.237,0.349,"20代",8,"MrankA"
102619,66725,0.000,0.050,0.000,0.756,0.194,0.000,"30代",2,"MrankB"
102620,9510,0.000,0.000,0.000,0.637,0.000,0.363,"50代",7,"MrankA"
102621,104230,0.000,0.282,0.111,0.551,0.012,0.043,"20代",3,"MrankB"
102626,10967,0.176,0.000,0.824,0.000,0.000,0.000,"30代",11,"MrankA"
102627,48255,0.000,0.027,0.287,0.290,0.132,0.264,"30代",5,"MrankC"
102636,41592,0.058,0.030,0.461,0.271,0.000,0.180,"50代",2,"MrankA"
102641,29182,0.000,0.000,0.398,0.195,0.300,0.107,"20代",10,"MrankB"
102642,127267,0.170,0.000,0.737,0.093,0.000,0.000,"30代",4,"MrankC"
102643,99105,0.000,0.000,1.000,0.000,0.000,0.000,"40代",6,"MrankB"
102645,22328,0.000,0.000,0.447,0.000,0.467,0.086,"40代",0,"MrankB"
102646,93519,0.227,0.129,0.299,0.267,0.045,0.032,"50代",11,"MrankC"
102648,3660,0.000,0.000,0.000,0.410,0.000,0.590,"20代",11,"MrankA"
102649,25426,0.128,0.000,0.127,0.499,0.246,0.000,"40代",6,"MrankC"
102653,18433,0.000,0.000,0.000,0.000,0.593,0.407,"20代",3,"MrankC"
102656,14758,0.000,0.000,0.110,0.068,0.691,0.131,"30代",4,"MrankB"
102658,21389,0.378,0.154,0.000,0.151,0.270,0.048,"40代",11,"MrankA"
102660,11365,0.000,0.392,0.000,0.000,0.000,0.608,"50代",11,"MrankB"
102661,9600,0.578,0.000,0.422,0.000,0.000,0.000,"30代",8,"MrankC"
102662,13760,0.000,0.360,0.000,0.119,0.521,0.000,"50代",0,"MrankA"
102663,491231,0.000,0.745,0.141,0.042,0.035,0.037,"40代",11,"MrankA"
102664,79023,0.093,0.000,0.000,0.121,0.786,0.000,"40代",2,"MrankA"
102665,62000,0.246,0.127,0.079,0.214,0.000,0.334,"40代",11,"MrankA"
102666,38639,0.042,0.000,0.000,0.833,0.046,0.080,"40代",1,"MrankA"
102667,13945,0.092,0.106,0.000,0.280,0.522,0.000,"50代",7,"MrankC"
102672,88331,0.202,0.160,0.000,0.072,0.136,0.430,"50代",0,"MrankB"
102675,54265,0.686,0.254,0.000,0.000,0.000,0.060,"20代",4,"MrankC"
102679,43912,0.289,0.000,0.091,0.211,0.381,0.028,"30代",7,"MrankC"
102680,48967,0.175,0.000,0.000,0.547,0.277,0.000,"30代",0,"MrankB"
102681,23725,0.000,0.101,0.548,0.091,0.159,0.101,"30代",9,"MrankB"
102684,46771,0.000,0.203,0.212,0.204,0.381,0.000,"20代",9,"MrankC"
102685,19404,0.000,0.000,0.000,0.000,1.000,0.000,"40代",0,"MrankA"
102686,10954,0.000,0.708,0.156,0.000,0.136,0.000,"30代",6,"MrankA"
102689,62879,0.265,0.045,0.109,0.510,0.046,0.024,"40代",0,"MrankB"
102691,46950,0.000,0.000,0.287,0.146,0.170,0.397,"30代",6,"MrankA"
102692,40710,0.051,0.000,0.110,0.218,0.621,0.000,"40代",2,"MrankA"
102694,35750,0.237,0.000,0.195,0.348,0.053,0.167,"20代",7,"MrankB"
102695,70747,0.035,0.018,0.000,0.318,0.554,0.075,"50代",3,"MrankC"
102696,42608,0.045,0.000,0.182,0.689,0.084,0.000,"40代",11,"MrankC"
102697,50850,0.171,0.100,0.276,0.048,0.404,0.000,"40代",4,"MrankC"
102700,60176,0.241,0.025,0.258,0.021,0.254,0.201,"40代",0,"MrankA"
102703,35859,0.070,0.055,0.360,0.132,0.277,0.106,"50代",1,"MrankC"
102709,38770,0.626,0.029,0.000,0.132,0.081,0.133,"50代",1,"MrankC"
102711,8312,0.000,0.000,0.000,0.868,0.132,0.000,"20代",11,"MrankB"
102712,26584,0.000,0.000,0.055,0.698,0.000,0.247,"50代",9,"MrankC"
102713,14486,0.000,0.000,0.000,0.383,0.000,0.617,"20代",10,"MrankC"
102715,30048,0.000,0.000,0.626,0.374,0.000,0.000,"30代",2,"MrankC"
102717,91172,0.000,0.344,0.293,0.070,0.293,0.000,"40代",5,"MrankA"
102718,58147,0.000,0.000,0.090,0.104,0.623,0.184,"50代",2,"MrankB"
102719,4000,0.000,0.000,1.000,0.000,0.000,0.000,"40代",3,"MrankC"
102724,199446,0.000,0.000,0.067,0.902,0.030,0.000,"40代",11,"MrankC"
102728,35626,0.000,0.000,0.000,0.575,0.000,0.425,"30代",5,"MrankC"
102730,85770,0.000,0.000,0.000,0.548,0.452,0.000,"50代",9,"MrankA"
102733,67185,0.298,0.018,0.462,0.109,0.114,0.000,"30代",9,"MrankC"
102736,31547,0.057,0.043,0.126,0.575,0.000,0.198,"50代",2,"MrankB"
102737,33421,0.032,0.000,0.000,0.869,0.000,0.098,"40代",7,"MrankC"
102738,19221,0.000,0.257,0.440,0.108,0.196,0.000,"30代",6,"MrankC"
102741,42800,0.000,0.000,0.673,0.327,0.000,0.000,"30代",6,"MrankB"
102744,54982,0.241,0.000,0.115,0.278,0.216,0.150,"30代",7,"MrankA"
102745,21875,0.000,0.000,0.000,0.000,0.946,0.054,"50代",9,"MrankB"
102748,10450,0.158,0.000,0.000,0.842,0.000,0.000,"50代",11,"MrankB"
102749,25898,0.059,0.000,0.695,0.246,0.000,0.000,"40代",10,"MrankB"
102751,34625,0.000,0.123,0.441,0.036,0.118,0.283,"20代",9,"MrankB"
102753,9291,0.525,0.000,0.000,0.000,0.346,0.129,"30代",6,"MrankB"
102754,21441,0.073,0.261,0.261,0.404,0.000,0.000,"40代",2,"MrankB"
102756,11860,0.000,0.000,0.000,0.666,0.000,0.334,"30代",11,"MrankC"
102757,70072,0.122,0.000,0.089,0.710,0.000,0.080,"20代",7,"MrankA"
102758,96769,0.000,0.062,0.000,0.091,0.847,0.000,"40代",5,"MrankA"
102759,1196,0.000,0.000,1.000,0.000,0.000,0.000,"40代",7,"MrankC"
102764,18607,0.000,0.000,0.588,0.000,0.412,0.000,"50代",5,"MrankB"
102766,20340,0.000,0.000,1.000,0.000,0.000,0.000,"40代",10,"MrankA"
102767,34144,0.000,0.000,0.154,0.269,0.577,0.000,"20代",1,"MrankC"
102768,147876,0.000,0.037,0.000,0.873,0.090,0.000,"50代",1,"MrankC"
102769,44564,0.000,0.000,0.380,0.495,0.124,0.000,"20代",2,"MrankB"
