取引日,取引時刻,店舗ID,レジID,取引番号,行番号,商品コード,商品名,カテゴリ,数量,本体単価(税抜),割引額,税率,税額,小計(税抜),小計(税込)
2025-12-22,09:08:46,"TOKYO001","R02","T002741",3,"SKU01900","日本酒 小瓶 1000ml","酒類",1,1104,0,0.100,110,1104,1214
2025-12-22,09:08:46,"TOKYO001","R02","T002741",4,"SKU00944","缶ビール 1000ml","酒類",1,472,0,0.100,47,472,519
2025-12-22,09:08:46,"TOKYO001","R02","T002741",5,"SKU00064","高菜おにぎり","おにぎり",1,130,0,0.080,10,130,140
2025-12-22,09:08:51,"TOKYO001","R01","T004046",1,"SKU00162","スポンジ 2個入り","日用品",1,379,0,0.100,38,379,417
2025-12-22,09:08:51,"TOKYO001","R01","T004046",2,"SKU01901","最中アイス","アイスクリーム",1,139,0,0.080,11,139,150
2025-12-22,09:08:56,"TOKYO001","R07","T000589",1,"SKU01801","ポテトサラダ 500ml","サラダ",1,242,36,0.080,16,206,222
2025-12-22,09:09:03,"TOKYO001","R04","T003255",1,"SKU01374","バウムクーヘン 200ml","デザート",1,304,46,0.080,21,258,279
2025-12-22,09:09:05,"TOKYO001","R05","T000233",1,"SKU02677","鮭おにぎり 1000ml","おにぎり",1,150,0,0.080,12,150,162
2025-12-22,09:09:07,"TOKYO001","R08","T004875",1,"SKU00701","シュークリーム","デザート",1,379,0,0.080,30,379,409
2025-12-22,09:09:07,"TOKYO001","R08","T004875",2,"SKU01895","バニラアイス 500ml","アイスクリーム",1,178,0,0.080,14,178,192
2025-12-22,09:09:07,"TOKYO001","R08","T004875",3,"SKU01448","コロッケ 500ml","ホットスナック",1,188,0,0.080,15,188,203
2025-12-22,09:09:07,"TOKYO001","R08","T004875",4,"SKU01459","ポテトチップス コンソメ","スナック菓子",1,162,0,0.080,13,162,175
2025-12-22,09:09:07,"TOKYO001","R08","T004875",5,"SKU02798","乾電池 2個入り","日用品",1,138,0,0.100,14,138,152
2025-12-22,09:09:09,"TOKYO001","R02","T000806",1,"SKU01706","レモンティー ハーフ","飲料",1,116,0,0.080,9,116,125
2025-12-22,09:09:57,"TOKYO001","R08","T001498",1,"SKU02483","コーンサラダ 500ml","サラダ",1,386,0,0.080,31,386,417
2025-12-22,09:09:57,"TOKYO001","R08","T001498",2,"SKU01662","バウムクーヘン 1個","デザート",1,335,0,0.080,27,335,362
2025-12-22,09:09:57,"TOKYO001","R08","T001498",3,"SKU02715","スポーツドリンク (小)","飲料",1,106,0,0.080,8,106,114
2025-12-22,09:10:06,"TOKYO001","R03","T001157",1,"SKU02243","キッチンペーパー 500ml","日用品",1,431,0,0.100,43,431,474
2025-12-22,09:10:20,"TOKYO001","R03","T004724",1,"SKU01174","ポテトチップス しお 1個","スナック菓子",1,280,0,0.080,22,280,302
2025-12-22,09:10:20,"TOKYO001","R03","T004724",2,"SKU02504","コーンサラダ (大)","サラダ",1,278,0,0.080,22,278,300
2025-12-22,09:10:20,"TOKYO001","R03","T004724",3,"SKU02241","チューハイ レモン (小)","酒類",1,205,0,0.100,20,205,225
2025-12-22,09:10:20,"TOKYO001","R03","T004724",4,"SKU02927","発泡酒 500ml","酒類",1,1347,135,0.100,121,1212,1333
2025-12-22,09:10:20,"TOKYO001","R03","T004724",5,"SKU01814","オレンジジュース 500ml","飲料",1,120,0,0.080,10,120,130
2025-12-22,09:10:28,"TOKYO001","R04","T003882",1,"SKU00596","カレーパン (小)","ベーカリー",1,231,0,0.080,18,231,249
2025-12-22,09:10:28,"TOKYO001","R04","T003882",2,"SKU00659","ティッシュ 500ml","日用品",1,515,0,0.100,52,515,567
2025-12-22,09:10:28,"TOKYO001","R04","T003882",3,"SKU02502","メンソール 2個入り","たばこ",1,606,0,0.100,61,606,667
2025-12-22,09:10:28,"TOKYO001","R04","T003882",4,"SKU02756","パスタサラダ 2個入り","弁当・惣菜",1,652,0,0.080,52,652,704
2025-12-22,09:10:28,"TOKYO001","R04","T003882",5,"SKU00939","ミネラルウォーター 2個入り","飲料",1,139,0,0.080,11,139,150
2025-12-22,09:10:47,"TOKYO001","R05","T002076",1,"SKU02440","ほうじ茶 500ml","飲料",1,129,0,0.080,10,129,139
2025-12-22,09:10:47,"TOKYO001","R03","T004997",1,"SKU02516","カップうどん 2個入り","即席麺",1,208,0,0.080,17,208,225
2025-12-22,09:10:51,"TOKYO001","R08","T001607",1,"SKU00318","クラッカー","スナック菓子",1,244,0,0.080,20,244,264
2025-12-22,09:10:51,"TOKYO001","R08","T001607",2,"SKU02418","スポーツドリンク 500ml","飲料",1,148,0,0.080,12,148,160
2025-12-22,09:10:51,"TOKYO001","R08","T001607",3,"SKU02859","ほうじ茶 2個入り","飲料",1,167,0,0.080,13,167,180
2025-12-22,09:10:51,"TOKYO001","R08","T001607",4,"SKU01757","ツナサラダ (大)","サラダ",2,209,0,0.080,33,418,451
2025-12-22,09:11:03,"TOKYO001","R07","T003234",1,"SKU02422","オレンジジュース 1個","飲料",1,127,0,0.080,10,127,137
2025-12-22,09:11:03,"TOKYO001","R07","T003234",2,"SKU00060","焼きそば 2個入り","弁当・惣菜",1,404,0,0.080,32,404,436
2025-12-22,09:11:03,"TOKYO001","R07","T003234",3,"SKU01494","緑茶 ハーフ","飲料",1,147,29,0.080,9,118,127
2025-12-22,09:11:24,"TOKYO001","R04","T000557",1,"SKU01744","オレンジジュース 2個入り","飲料",1,174,0,0.080,14,174,188
2025-12-22,09:11:24,"TOKYO001","R04","T000557",2,"SKU01400","メンソール","たばこ",1,734,0,0.100,73,734,807
2025-12-22,09:11:29,"TOKYO001","R07","T004229",1,"SKU00210","ほうじ茶 (大)","飲料",1,152,0,0.080,12,152,164
2025-12-22,09:11:29,"TOKYO001","R07","T004229",2,"SKU01979","フライドポテト 1000ml","ホットスナック",2,274,0,0.080,44,548,592
2025-12-22,09:11:29,"TOKYO001","R07","T004229",3,"SKU01681","梅おにぎり 1個","おにぎり",2,184,0,0.080,29,368,397
2025-12-22,09:11:37,"TOKYO001","R05","T004316",1,"SKU02811","ポテトチップス コンソメ","スナック菓子",1,112,0,0.080,9,112,121
2025-12-22,09:11:51,"TOKYO001","R01","T001775",1,"SKU02748","炭酸水 200ml","飲料",1,108,0,0.080,9,108,117
2025-12-22,09:12:00,"TOKYO001","R06","T002294",1,"SKU01097","チョコスナック ハーフ","スナック菓子",1,258,0,0.080,21,258,279
2025-12-22,09:12:07,"TOKYO001","R08","T002820",1,"SKU00904","ティッシュ (小)","日用品",1,331,0,0.100,33,331,364
2025-12-22,09:12:07,"TOKYO001","R08","T002820",2,"SKU01250","スポンジ","日用品",2,706,0,0.100,141,1412,1553
2025-12-22,09:12:22,"TOKYO001","R08","T004065",1,"SKU00287","メロンパン 1個","ベーカリー",1,241,0,0.080,19,241,260
2025-12-22,09:12:22,"TOKYO001","R08","T004065",2,"SKU00895","文庫本 (大)","雑誌・書籍",1,404,0,0.100,40,404,444
2025-12-22,09:12:28,"TOKYO001","R05","T004099",1,"SKU01391","せんべい 200ml","スナック菓子",1,251,0,0.080,20,251,271
2025-12-22,09:12:28,"TOKYO001","R05","T004099",2,"SKU02903","ほうじ茶 (大)","飲料",1,172,0,0.080,14,172,186
2025-12-22,09:12:28,"TOKYO001","R05","T004099",3,"SKU02437","高菜おにぎり 1個","おにぎり",1,182,0,0.080,15,182,197
2025-12-22,09:12:28,"TOKYO001","R05","T004099",4,"SKU00439","ライト 1個","たばこ",1,677,0,0.100,68,677,745
2025-12-22,09:12:36,"TOKYO001","R03","T000386",1,"SKU02562","メンソール","たばこ",3,596,89,0.100,170,1699,1869
2025-12-22,09:12:36,"TOKYO001","R03","T000386",2,"SKU01584","プリン (大)","デザート",1,359,0,0.080,29,359,388
2025-12-22,09:12:36,"TOKYO001","R03","T000386",3,"SKU00230","スポンジ 2個入り","日用品",1,655,0,0.100,66,655,721
2025-12-22,09:12:36,"TOKYO001","R03","T000386",4,"SKU01940","炭酸水 2個入り","飲料",1,155,0,0.080,12,155,167
2025-12-22,09:12:40,"TOKYO001","R02","T000325",1,"SKU00632","カップラーメン 醤油 500ml","即席麺",1,200,10,0.080,15,190,205
2025-12-22,09:12:40,"TOKYO001","R02","T000325",2,"SKU02430","カップうどん 200ml","即席麺",1,240,0,0.080,19,240,259
2025-12-22,09:12:40,"TOKYO001","R02","T000325",3,"SKU02969","チキンサラダ (大)","サラダ",1,378,0,0.080,30,378,408
2025-12-22,09:12:42,"TOKYO001","R06","T004737",1,"SKU01759","炭酸水 1000ml","飲料",1,110,0,0.080,9,110,119
2025-12-22,09:12:49,"TOKYO001","R01","T001772",1,"SKU02509","コロッケ 200ml","ホットスナック",2,297,0,0.080,48,594,642
2025-12-22,09:12:52,"TOKYO001","R06","T000696",1,"SKU00181","チキン南蛮弁当 1個","弁当・惣菜",1,757,0,0.080,61,757,818
2025-12-22,09:12:52,"TOKYO001","R06","T000696",2,"SKU00603","せんべい 2個入り","スナック菓子",1,205,0,0.080,16,205,221
2025-12-22,09:12:52,"TOKYO001","R06","T000696",3,"SKU00567","明太子おにぎり (小)","おにぎり",1,159,0,0.080,13,159,172
2025-12-22,09:13:45,"TOKYO001","R06","T001560",1,"SKU00416","メロンパン (大)","ベーカリー",1,180,0,0.080,14,180,194
2025-12-22,09:13:45,"TOKYO001","R06","T001560",2,"SKU01743","ライト 200ml","たばこ",1,711,0,0.100,71,711,782
2025-12-22,09:13:45,"TOKYO001","R06","T001560",3,"SKU01836","コミック (小)","雑誌・書籍",1,1001,0,0.100,100,1001,1101
2025-12-22,09:13:46,"TOKYO001","R07","T001500",1,"SKU01025","チキンサラダ 500ml","サラダ",1,330,0,0.080,26,330,356
2025-12-22,09:13:46,"TOKYO001","R07","T001500",2,"SKU02683","炭酸水 500ml","飲料",1,116,0,0.080,9,116,125
2025-12-22,09:13:55,"TOKYO001","R08","T003061",1,"SKU00517","昆布おにぎり 200ml","おにぎり",1,159,0,0.080,13,159,172
2025-12-22,09:14:03,"TOKYO001","R02","T004771",1,"SKU00217","チキン南蛮弁当 (小)","弁当・惣菜",1,680,0,0.080,54,680,734
2025-12-22,09:14:03,"TOKYO001","R02","T004771",2,"SKU01481","チューハイ レモン 1000ml","酒類",1,255,0,0.100,26,255,281
2025-12-22,09:14:03,"TOKYO001","R02","T004771",3,"SKU02573","幕の内弁当 (小)","弁当・惣菜",1,410,0,0.080,33,410,443
2025-12-22,09:14:24,"TOKYO001","R03","T001570",1,"SKU00740","鮭おにぎり 1000ml","おにぎり",1,162,0,0.080,13,162,175
2025-12-22,09:14:24,"TOKYO001","R03","T001570",2,"SKU02263","カップ焼きそば (小)","即席麺",1,265,0,0.080,21,265,286
2025-12-22,09:14:24,"TOKYO001","R03","T001570",3,"SKU02200","梅おにぎり 200ml","おにぎり",1,125,0,0.080,10,125,135
2025-12-22,09:14:24,"TOKYO001","R03","T001570",4,"SKU00331","昆布おにぎり (小)","おにぎり",1,125,0,0.080,10,125,135
2025-12-22,09:14:24,"TOKYO001","R03","T001570",5,"SKU02836","カップラーメン 味噌 (小)","即席麺",1,155,0,0.080,12,155,167
2025-12-22,09:14:24,"TOKYO001","R03","T001570",6,"SKU00190","ポテトチップス コンソメ ハーフ","スナック菓子",1,105,0,0.080,8,105,113
2025-12-22,09:14:45,"TOKYO001","R02","T001034",1,"SKU00155","ラテ ハーフ","コーヒー",1,153,0,0.080,12,153,165
2025-12-22,09:14:45,"TOKYO001","R02","T001034",2,"SKU02550","オレンジジュース ハーフ","飲料",1,97,0,0.080,8,97,105
2025-12-22,09:15:28,"TOKYO001","R05","T001580",1,"SKU00333","ほうじ茶 2個入り","飲料",1,172,34,0.080,11,138,149
2025-12-22,09:15:28,"TOKYO001","R05","T001580",2,"SKU01680","月刊誌 1000ml","雑誌・書籍",1,1106,0,0.100,111,1106,1217
2025-12-22,09:15:47,"TOKYO001","R07","T002034",1,"SKU02287","カフェオレ (小)","コーヒー",1,128,0,0.080,10,128,138
2025-12-22,09:15:47,"TOKYO001","R07","T002034",2,"SKU01680","月刊誌 1000ml","雑誌・書籍",1,1106,0,0.100,111,1106,1217
2025-12-22,09:15:47,"TOKYO001","R07","T002034",3,"SKU02537","レギュラー (小)","たばこ",1,657,0,0.100,66,657,723
2025-12-22,09:15:47,"TOKYO001","R05","T003274",1,"SKU02395","カップ焼きそば 200ml","即席麺",1,294,0,0.080,24,294,318
2025-12-22,09:15:47,"TOKYO001","R05","T003274",2,"SKU00950","洗剤 500ml","日用品",1,500,0,0.100,50,500,550
2025-12-22,09:15:47,"TOKYO001","R05","T003274",3,"SKU02588","週刊誌 2個入り","雑誌・書籍",1,659,99,0.100,56,560,616
2025-12-22,09:15:47,"TOKYO001","R05","T003274",4,"SKU01700","チョコアイス ハーフ","アイスクリーム",1,262,0,0.080,21,262,283
2025-12-22,09:16:18,"TOKYO001","R06","T001327",1,"SKU01482","ほうじ茶 ハーフ","飲料",1,171,0,0.080,14,171,185
2025-12-22,09:16:18,"TOKYO001","R06","T001327",2,"SKU01870","ライト 2個入り","たばこ",1,706,0,0.100,71,706,777
2025-12-22,09:16:21,"TOKYO001","R04","T000642",1,"SKU00715","ツナマヨおにぎり 2個入り","おにぎり",1,139,0,0.080,11,139,150
2025-12-22,09:16:21,"TOKYO001","R04","T000642",2,"SKU00570","高菜おにぎり 1個","おにぎり",1,124,0,0.080,10,124,134
2025-12-22,09:16:21,"TOKYO001","R04","T000642",3,"SKU00994","スポンジ 200ml","日用品",2,653,0,0.100,131,1306,1437
2025-12-22,09:16:21,"TOKYO001","R04","T000642",4,"SKU01469","フライドポテト 1000ml","ホットスナック",1,331,0,0.080,26,331,357
2025-12-22,09:16:29,"TOKYO001","R07","T004943",1,"SKU00750","ティッシュ 1個","日用品",1,470,0,0.100,47,470,517
2025-12-22,09:16:29,"TOKYO001","R07","T004943",2,"SKU00434","レモンティー 200ml","飲料",1,104,0,0.080,8,104,112
2025-12-22,09:16:33,"TOKYO001","R02","T004082",1,"SKU01980","コロッケ 2個入り","ホットスナック",1,226,0,0.080,18,226,244
2025-12-22,09:16:33,"TOKYO001","R02","T004082",2,"SKU02823","洗剤 200ml","日用品",1,531,0,0.100,53,531,584
2025-12-22,09:16:33,"TOKYO001","R02","T004082",3,"SKU02333","洗剤 (大)","日用品",2,426,0,0.100,85,852,937
2025-12-22,09:16:33,"TOKYO001","R02","T004082",4,"SKU00636","カレーパン 200ml","ベーカリー",1,146,0,0.080,12,146,158
2025-12-22,09:16:33,"TOKYO001","R02","T004082",5,"SKU02820","ツナマヨおにぎり 1000ml","おにぎり",1,180,0,0.080,14,180,194
2025-12-22,09:16:40,"TOKYO001","R02","T002776",1,"SKU00111","チキン南蛮弁当 500ml","弁当・惣菜",1,369,0,0.080,30,369,399
2025-12-22,09:16:42,"TOKYO001","R08","T004388",1,"SKU01380","乾電池 (小)","日用品",1,788,0,0.100,79,788,867
2025-12-22,09:16:51,"TOKYO001","R04","T000814",1,"SKU01590","ライト (小)","たばこ",1,590,0,0.100,59,590,649
2025-12-22,09:16:58,"TOKYO001","R05","T000133",1,"SKU00013","缶ビール 200ml","酒類",1,1301,0,0.100,130,1301,1431
2025-12-22,09:17:00,"TOKYO001","R02","T003943",1,"SKU00031","ティッシュ 200ml","日用品",3,248,0,0.100,74,744,818
2025-12-22,09:17:18,"TOKYO001","R08","T001231",1,"SKU02106","幕の内弁当 ハーフ","弁当・惣菜",1,639,128,0.080,41,511,552
2025-12-22,09:17:18,"TOKYO001","R08","T001231",2,"SKU00435","スポーツドリンク 200ml","飲料",1,159,0,0.080,13,159,172
2025-12-22,09:17:18,"TOKYO001","R08","T001231",3,"SKU02914","ラテ 1000ml","コーヒー",1,140,0,0.080,11,140,151
2025-12-22,09:17:18,"TOKYO001","R08","T001231",4,"SKU00724","メンソール 200ml","たばこ",3,702,0,0.100,211,2106,2317
2025-12-22,09:17:18,"TOKYO001","R08","T001231",5,"SKU01461","梅おにぎり (小)","おにぎり",1,171,0,0.080,14,171,185
2025-12-22,09:17:25,"TOKYO001","R03","T003716",1,"SKU01129","高菜おにぎり","おにぎり",1,195,39,0.080,12,156,168
2025-12-22,09:17:28,"TOKYO001","R04","T000807",1,"SKU02058","梅おにぎり (大)","おにぎり",1,132,0,0.080,11,132,143
2025-12-22,09:17:39,"TOKYO001","R08","T003089",1,"SKU01882","フライドポテト ハーフ","ホットスナック",1,311,0,0.080,25,311,336
2025-12-22,09:17:39,"TOKYO001","R08","T003089",2,"SKU00805","チョココロネ","ベーカリー",2,193,0,0.080,31,386,417
2025-12-22,09:18:01,"TOKYO001","R05","T004829",1,"SKU01479","チューハイ ライム 200ml","酒類",1,252,0,0.100,25,252,277
2025-12-22,09:18:18,"TOKYO001","R02","T003263",1,"SKU01001","ポテトチップス しお 1000ml","スナック菓子",1,199,0,0.080,16,199,215
2025-12-22,09:18:18,"TOKYO001","R02","T003263",2,"SKU01262","発泡酒 2個入り","酒類",1,1220,0,0.100,122,1220,1342
2025-12-22,09:18:23,"TOKYO001","R08","T001109",1,"SKU00029","歯ブラシ 200ml","日用品",1,380,0,0.100,38,380,418
2025-12-22,09:18:23,"TOKYO001","R08","T001109",2,"SKU00572","ワイン ハーフ 200ml","酒類",1,999,0,0.100,100,999,1099
2025-12-22,09:18:23,"TOKYO001","R08","T001109",3,"SKU02164","コロッケ 200ml","ホットスナック",1,345,0,0.080,28,345,373
2025-12-22,09:18:23,"TOKYO001","R08","T001109",4,"SKU01524","スポーツドリンク 2個入り","飲料",1,158,0,0.080,13,158,171
2025-12-22,09:18:29,"TOKYO001","R08","T000726",1,"SKU02883","せんべい 1000ml","スナック菓子",1,194,0,0.080,16,194,210
2025-12-22,09:18:29,"TOKYO001","R08","T000726",2,"SKU00556","鮭おにぎり 200ml","おにぎり",1,194,0,0.080,16,194,210
2025-12-22,09:18:44,"TOKYO001","R04","T003492",1,"SKU00004","ティッシュ (大)","日用品",1,513,0,0.100,51,513,564
2025-12-22,09:18:44,"TOKYO001","R04","T003492",2,"SKU02899","あんパン 2個入り","ベーカリー",1,209,0,0.080,17,209,226
2025-12-22,09:18:50,"TOKYO001","R01","T000923",1,"SKU01792","レギュラー (大)","たばこ",1,602,0,0.100,60,602,662
2025-12-22,09:19:38,"TOKYO001","R08","T004921",1,"SKU01993","スポンジ 2個入り","日用品",1,236,0,0.100,24,236,260
2025-12-22,09:19:38,"TOKYO001","R08","T004921",2,"SKU01902","オレンジジュース (大)","飲料",1,133,0,0.080,11,133,144
2025-12-22,09:19:58,"TOKYO001","R02","T001184",1,"SKU00570","高菜おにぎり 1個","おにぎり",1,124,0,0.080,10,124,134
2025-12-22,09:19:58,"TOKYO001","R02","T001184",2,"SKU02468","炭酸水 2個入り","飲料",1,133,0,0.080,11,133,144
2025-12-22,09:19:58,"TOKYO001","R02","T001184",3,"SKU00517","昆布おにぎり 200ml","おにぎり",1,159,0,0.080,13,159,172
2025-12-22,09:20:01,"TOKYO001","R07","T002935",1,"SKU00807","チキンサラダ (小)","サラダ",1,410,0,0.080,33,410,443
2025-12-22,09:20:01,"TOKYO001","R07","T002935",2,"SKU00291","ミネラルウォーター 1000ml","飲料",1,114,0,0.080,9,114,123
2025-12-22,09:20:01,"TOKYO001","R07","T002935",3,"SKU00466","明太子おにぎり (小)","おにぎり",1,178,0,0.080,14,178,192
2025-12-22,09:20:01,"TOKYO001","R07","T002935",4,"SKU02486","ラテ 1000ml","コーヒー",1,133,0,0.080,11,133,144
2025-12-22,09:20:42,"TOKYO001","R06","T000487",1,"SKU01016","カップうどん 1000ml","即席麺",1,130,0,0.080,10,130,140
2025-12-22,09:20:42,"TOKYO001","R06","T000487",2,"SKU02424","クリームパン","ベーカリー",1,156,0,0.080,12,156,168
2025-12-22,09:20:43,"TOKYO001","R07","T003936",1,"SKU01790","チーズケーキ (小)","デザート",1,234,0,0.080,19,234,253
2025-12-22,09:20:43,"TOKYO001","R07","T003936",2,"SKU01118","アメリカンドッグ (小)","ホットスナック",3,333,100,0.080,72,899,971
2025-12-22,09:20:43,"TOKYO001","R07","T003936",3,"SKU02293","ナッツミックス (小)","スナック菓子",1,208,0,0.080,17,208,225
2025-12-22,09:20:43,"TOKYO001","R07","T003936",4,"SKU00997","カップ焼きそば","即席麺",1,272,0,0.080,22,272,294
2025-12-22,09:21:09,"TOKYO001","R08","T002362",1,"SKU01605","スポーツドリンク 1000ml","飲料",1,139,0,0.080,11,139,150
2025-12-22,09:21:09,"TOKYO001","R08","T002362",2,"SKU01551","ツナサラダ 2個入り","サラダ",1,309,0,0.080,25,309,334
2025-12-22,09:21:09,"TOKYO001","R08","T002362",3,"SKU01960","ワイン ハーフ","酒類",1,337,0,0.100,34,337,371
2025-12-22,09:22:11,"TOKYO001","R05","T001080",1,"SKU02451","サンドイッチ (大)","弁当・惣菜",1,590,0,0.080,47,590,637
2025-12-22,09:22:33,"TOKYO001","R08","T003070",1,"SKU02876","カレーパン 500ml","ベーカリー",2,146,0,0.080,23,292,315
2025-12-22,09:22:33,"TOKYO001","R08","T003070",2,"SKU00712","乾電池 1個","日用品",1,678,102,0.100,58,576,634
2025-12-22,09:22:34,"TOKYO001","R06","T001010",1,"SKU02569","缶ビール 1個","酒類",1,351,0,0.100,35,351,386
2025-12-22,09:22:34,"TOKYO001","R06","T001010",2,"SKU01384","ポテトチップス しお ハーフ","スナック菓子",1,272,14,0.080,21,258,279
2025-12-22,09:22:34,"TOKYO001","R06","T001010",3,"SKU02910","チキン南蛮弁当 (大)","弁当・惣菜",1,525,52,0.080,38,473,511
2025-12-22,09:23:19,"TOKYO001","R04","T001551",1,"SKU00652","抹茶アイス ハーフ","アイスクリーム",1,289,0,0.080,23,289,312
2025-12-22,09:23:19,"TOKYO001","R04","T001551",2,"SKU02375","文庫本 200ml","雑誌・書籍",1,989,0,0.100,99,989,1088
2025-12-22,09:23:52,"TOKYO001","R07","T002128",1,"SKU02497","最中アイス","アイスクリーム",1,120,0,0.080,10,120,130
2025-12-22,09:23:52,"TOKYO001","R07","T002128",2,"SKU02526","焼きそば (大)","弁当・惣菜",1,726,0,0.080,58,726,784
2025-12-22,09:23:52,"TOKYO001","R07","T002128",3,"SKU02429","パスタサラダ (大)","弁当・惣菜",1,755,0,0.080,60,755,815
2025-12-22,09:23:52,"TOKYO001","R07","T002128",4,"SKU02895","ミネラルウォーター (小)","飲料",1,103,0,0.080,8,103,111
2025-12-22,09:24:00,"TOKYO001","R08","T004293",1,"SKU00173","ゼリー 2個入り","デザート",1,282,0,0.080,23,282,305
