顧客_ID,キャンペーン,$LRP-キャンペーン,ゴールドカード
37820,1,0.439,0
37829,0,0.197,0
37830,0,0.179,0
37830,1,0.179,0
37833,0,0.351,0
37853,0,0.042,0
37863,0,0.315,0
37863,0,0.315,0
37868,0,0.035,0
37893,0,0.401,0
37901,0,0.249,0
37911,0,0.462,0
37918,0,0.000,0
37928,0,0.233,0
37930,0,0.410,0
37930,0,0.410,0
37940,0,0.297,0
37940,0,0.297,0
37956,0,0.041,0
37969,0,0.432,0
37971,0,0.000,0
37976,0,0.152,0
37978,0,0.240,0
37985,1,0.319,0
37992,1,0.292,0
37992,0,0.292,0
37998,0,0.045,0
38001,0,0.436,0
38014,0,0.202,0
38018,0,0.375,0
38046,0,0.043,0
38054,1,0.188,0
38060,0,0.303,0
38060,0,0.303,0
38062,0,0.241,1
38063,0,0.276,0
38063,0,0.276,0
38064,0,0.020,0
38066,0,0.000,0
38073,0,0.266,1
38088,1,0.340,0
38094,0,0.336,0
38100,1,0.237,0
38100,0,0.237,0
38106,0,0.385,0
38106,0,0.385,0
38110,0,0.232,0
38110,1,0.232,0
38124,0,0.000,0
38135,0,0.045,0
38139,0,0.291,0
38141,1,0.273,0
38165,0,0.036,0
38172,1,0.000,1
38174,0,0.252,0
38178,0,0.132,0
38178,1,0.132,0
38179,1,0.348,0
38179,0,0.348,0
38186,0,0.029,0
38190,1,0.649,0
38190,0,0.649,0
38191,0,0.053,0
38198,0,0.254,0
38199,0,0.249,0
38208,0,0.145,0
38211,0,0.000,0
38240,0,0.021,0
38244,0,0.041,0
38277,1,0.457,1
38283,0,0.037,1
38291,0,0.033,0
38299,1,0.258,0
38315,1,0.184,0
38353,0,0.371,0
38353,0,0.371,0
38387,0,0.431,0
38401,0,0.034,0
38404,0,0.019,0
38406,0,0.055,0
38413,0,0.054,0
38418,0,0.046,0
38419,0,0.044,0
38420,0,0.272,0
38422,0,0.043,0
38425,1,0.526,0
38426,0,0.287,0
38426,0,0.287,0
38427,0,0.022,0
38446,1,0.249,0
38451,0,0.044,0
38454,0,0.398,0
38486,0,0.560,0
38489,0,0.303,0
38494,0,0.346,0
38499,0,0.020,0
38504,0,0.046,0
38505,0,0.051,0
38521,0,0.286,0
38525,1,0.358,0
38525,0,0.358,0
38526,0,0.233,0
38526,0,0.233,0
38555,0,0.312,0
38564,0,0.326,0
38577,0,0.381,0
38577,0,0.381,0
38582,0,0.041,0
38589,0,0.266,0
38612,1,0.000,1
38613,0,0.034,0
38621,0,0.043,0
38622,0,0.040,0
38643,0,0.306,0
38647,0,0.000,0
38654,0,0.266,0
38654,0,0.266,0
38662,1,0.318,0
38668,0,0.039,0
38672,1,0.154,0
38673,0,0.049,0
38687,0,0.040,0
38688,1,0.454,1
38692,0,0.039,0
38700,0,0.047,0
38705,0,0.433,0
38724,0,0.217,0
38730,0,0.034,0
38742,0,0.340,0
38756,0,0.050,0
38768,0,0.276,0
38779,1,0.305,0
38784,0,0.284,0
38814,0,0.173,0
38821,0,0.219,0
38822,0,0.023,0
38825,1,0.000,1
38830,0,0.239,0
38848,0,0.513,0
38848,0,0.513,0
38850,0,0.034,0
38860,0,0.367,0
38860,0,0.367,0
38874,0,0.036,0
38876,1,0.000,1
38892,0,0.375,0
38892,1,0.375,0
38898,1,0.526,0
38903,1,0.255,0
38903,0,0.255,0
38909,0,0.198,0
38922,0,0.180,0
38924,0,0.021,0
38946,0,0.035,0
38953,0,0.032,0
38961,0,0.000,0
38963,0,0.515,0
38963,0,0.515,0
38982,1,0.326,0
38992,0,0.451,0
39008,0,0.170,0
39017,0,0.047,0
39021,0,0.038,0
39023,0,0.043,0
39039,0,0.159,0
39043,0,0.328,0
39043,1,0.328,0
39055,0,0.418,0
39059,0,0.327,0
39060,0,0.278,0
39064,0,0.000,0
39070,0,0.030,0
39073,0,0.036,0
39075,0,0.107,0
39083,0,0.036,0
39086,0,0.404,0
39088,0,0.283,0
39101,1,0.227,1
39112,0,0.347,0
39133,0,0.000,0
39134,0,0.395,0
39150,0,0.043,0
39158,0,0.037,0
39167,1,0.371,0
39168,0,0.040,0
39184,0,0.406,0
39188,0,0.047,0
39189,0,0.031,0
39201,0,0.019,0
39203,0,0.043,0
39211,0,0.312,0
39223,0,0.015,0
39229,0,0.044,0
39236,0,0.228,0
39243,1,0.335,1
39253,0,0.000,0
39270,1,0.448,1
39271,0,0.400,0
39271,1,0.400,0
39276,0,0.332,0
39282,1,0.387,0
39292,0,0.608,0
39292,1,0.608,0
39303,0,0.239,0
39305,0,0.304,0
39313,0,0.202,0
39313,1,0.202,0
39327,0,0.040,0
39359,0,0.045,0
39360,1,0.308,0
39362,0,0.000,0
39368,0,0.051,0
39376,0,0.046,0
39390,0,0.043,0
39395,0,0.037,0
39397,0,0.203,0
39412,0,0.039,0
39421,0,0.355,0
39421,0,0.355,0
39428,1,0.000,1
39441,1,0.224,0
39450,0,0.218,0
39470,1,0.000,1
39482,1,0.194,0
39486,0,0.021,0
39488,0,0.191,0
39503,0,0.281,0
39503,0,0.281,0
39519,0,0.035,0
39526,0,0.041,0
39542,0,0.040,0
39545,0,0.036,0
39557,1,0.000,1
39574,0,0.234,0
39574,0,0.234,0
39581,0,0.039,0
39589,0,0.240,0
39643,1,0.355,0
39653,0,0.190,0
39653,1,0.190,0
39654,1,0.000,1
39669,0,0.031,0
39700,1,0.502,0
39713,1,0.389,0
39714,0,0.048,0
39765,0,0.000,0
39770,1,0.285,0
39793,0,0.036,0
39797,0,0.334,0
39809,0,0.046,0
39815,0,0.036,0
39852,0,0.311,1
39861,0,0.039,0
39872,0,0.182,0
39880,0,0.334,0
39901,0,0.417,0
39904,0,0.030,0
39914,0,0.396,0
39932,0,0.021,0
39935,1,0.463,0
39958,0,0.146,0
39965,0,0.314,0
39968,0,0.000,0
39972,0,0.038,0
39980,0,0.251,0
39980,0,0.251,0
39982,1,0.237,0
39988,0,0.270,0
39991,1,0.432,0
40004,1,0.360,0
40016,0,0.000,0
40022,1,0.287,0
40022,0,0.287,0
40041,0,0.259,0
40063,0,0.271,0
40063,0,0.271,0
40066,0,0.427,0
40072,0,0.233,0
40076,1,0.251,0
40076,0,0.251,0
40084,1,0.258,0
40084,0,0.258,0
40086,1,0.417,0
40089,0,0.000,0
40097,0,0.223,0
40099,0,0.370,0
40127,1,0.331,0
40134,1,0.431,0
40136,0,0.264,0
40136,0,0.264,0
40148,0,0.053,0
40151,0,0.388,0
40159,1,0.367,0
40162,0,0.031,0
40165,0,0.372,0
40168,0,0.000,0
40170,0,0.338,0
40170,0,0.338,0
40174,0,0.219,0
40181,1,0.256,0
40191,0,0.015,0
40204,0,0.324,0
40204,0,0.324,0
40205,0,0.042,0
40217,1,0.252,0
40217,0,0.252,0
40230,1,0.496,1
40230,1,0.496,1
40245,0,0.031,0
40252,0,0.346,0
40256,0,0.021,0
40264,1,0.000,1
40267,0,0.430,0
40271,0,0.000,0
40292,0,0.217,0
40296,0,0.023,0
40297,0,0.504,1
40300,0,0.023,0
40302,0,0.167,0
40306,0,0.254,0
40311,1,0.276,0
40314,0,0.263,0
40316,0,0.356,0
40336,1,0.341,0
40342,0,0.258,0
40360,0,0.447,0
40370,0,0.053,0
40378,0,0.438,0
40378,1,0.438,0
40383,0,0.187,0
40392,0,0.296,0
40407,1,0.282,0
40407,0,0.282,0
40408,0,0.485,0
40427,0,0.191,0
40429,1,0.365,0
40429,0,0.365,0
40430,0,0.042,0
40433,0,0.031,0
40443,1,0.248,0
40443,0,0.248,0
40451,0,0.044,0
40455,1,0.367,0
40457,0,0.234,0
40482,0,0.000,0
40491,0,0.041,0
40493,1,0.415,0
40498,0,0.351,0
40498,1,0.351,0
40499,1,0.302,0
40523,0,0.208,0
40533,0,0.045,0
40542,0,0.337,0
40552,0,0.204,0
40552,0,0.204,0
40563,0,0.242,0
40602,0,0.327,0
40615,1,0.457,0
40615,0,0.457,0
40625,0,0.230,0
40625,1,0.230,0
40627,0,0.037,0
40635,1,0.386,0
40635,0,0.386,0
40641,0,0.044,0
40651,0,0.000,0
40653,0,0.022,0
40659,0,0.023,0
40674,1,0.000,1
40680,0,0.247,1
40681,0,0.047,0
40684,0,0.360,0
40684,1,0.360,0
40686,0,0.039,0
40688,0,0.040,0
40689,0,0.293,0
40694,0,0.125,0
40699,1,0.283,0
40702,0,0.162,0
40707,0,0.020,0
40714,0,0.263,0
40714,0,0.263,0
40722,0,0.000,0
40723,0,0.000,0
40731,0,0.475,0
40735,1,0.000,1
40759,0,0.016,0
40765,0,0.317,0
40768,0,0.418,0
40772,0,0.000,0
40773,0,0.338,0
40785,0,0.230,0
40787,0,0.030,0
40795,1,0.473,0
40795,0,0.473,0
40811,0,0.000,0
40824,0,0.487,0
40824,0,0.487,0
40834,0,0.225,0
40843,0,0.430,0
40849,0,0.036,0
40857,1,0.443,0
40857,0,0.443,0
40860,0,0.270,0
40896,0,0.233,0
40896,1,0.233,0
40901,0,0.045,0
40906,0,0.045,0
40913,0,0.040,0
40922,1,0.450,0
40922,0,0.450,0
40923,0,0.457,0
40927,0,0.467,0
40928,1,0.332,0
40935,0,0.021,0
40937,0,0.312,0
40942,1,0.213,0
40943,1,0.294,0
40951,0,0.531,1
40955,0,0.045,0
40964,0,0.060,0
40966,0,0.316,0
40966,1,0.316,0
40975,1,0.394,0
40981,0,0.291,0
40984,1,0.353,0
41008,0,0.230,0
41026,0,0.045,0
41031,1,0.199,0
41035,1,0.374,0
41035,0,0.374,0
41043,0,0.020,0
41047,1,0.256,0
41059,0,0.034,0
41061,0,0.438,0
41065,0,0.379,0
41065,0,0.379,0
41069,1,0.336,0
41075,1,0.214,0
41083,0,0.338,0
41083,1,0.338,0
41093,0,0.038,0
41107,0,0.395,0
41110,0,0.311,0
41128,0,0.281,0
41128,0,0.281,0
41146,0,0.044,0
41147,0,0.156,0
41166,0,0.016,0
41167,0,0.371,0
41169,0,0.293,0
41169,0,0.293,0
41181,0,0.314,0
41201,1,0.181,1
41223,0,0.260,0
41230,0,0.042,0
41238,1,0.397,0
41244,0,0.329,0
41247,0,0.000,0
41249,1,0.216,0
41256,0,0.366,0
41260,1,0.277,0
41262,0,0.234,0
41268,0,0.295,0
41268,0,0.295,0
41270,0,0.347,0
41282,0,0.040,0
41297,0,0.311,0
41320,1,0.376,0
41320,0,0.376,0
41327,0,0.045,0
41337,0,0.000,0
41344,0,0.226,0
41350,0,0.049,0
41357,0,0.195,0
41366,1,0.289,0
41382,0,0.519,0
41393,0,0.053,0
41397,0,0.285,0
41436,1,0.057,0
41468,0,0.278,0
41469,0,0.299,0
41492,1,0.327,0
41496,0,0.284,0
41496,1,0.284,0
41518,0,0.374,0
41519,0,0.021,0
41524,0,0.023,0
41554,0,0.044,0
41569,1,0.348,0
41569,0,0.348,0
41588,0,0.458,0
41600,0,0.363,0
41606,1,0.449,0
41616,0,0.415,0
41620,0,0.335,0
41627,0,0.033,0
41633,0,0.036,0
41636,0,0.462,1
41653,1,0.306,0
41659,0,0.035,0
41661,0,0.288,0
41661,1,0.288,0
41679,1,0.535,0
41682,0,0.000,0
41707,0,0.045,0
41727,0,0.157,0
41732,0,0.256,0
41733,0,0.054,0
41736,0,0.304,0
41738,0,0.322,0
41738,0,0.322,0
41739,0,0.042,0
41742,0,0.299,0
41742,1,0.299,0
41743,1,0.279,0
41743,0,0.279,0
41764,0,0.263,0
41774,0,0.048,0
41787,0,0.333,0
41794,0,0.324,0
41801,0,0.023,0
41808,1,0.451,0
41811,0,0.410,0
41811,0,0.410,0
41826,0,0.288,0
41831,0,0.034,0
41835,0,0.017,0
41869,0,0.035,0
41880,0,0.234,0
41883,1,0.231,0
41892,1,0.335,0
41907,0,0.520,0
41914,0,0.216,0
41915,0,0.021,0
41927,0,0.219,0
41935,0,0.044,0
41944,0,0.338,0
41944,0,0.338,0
41970,1,0.318,0
41974,0,0.000,0
41976,0,0.000,0
41979,0,0.045,0
41980,1,0.403,0
41985,1,0.190,0
41985,0,0.190,0
41986,0,0.262,0
41993,1,0.183,1
41997,0,0.380,0
42002,0,0.000,0
42006,1,0.435,0
42006,0,0.435,0
42009,1,0.344,1
42020,1,0.446,0
42035,0,0.049,0
42059,1,0.301,0
42066,0,0.045,0
42067,0,0.218,0
42076,0,0.040,0
42081,1,0.292,0
42081,0,0.292,0
42083,0,0.462,0
42083,1,0.462,0
42087,0,0.237,0
42093,0,0.523,0
42093,0,0.523,0
42098,1,0.282,0
42123,0,0.137,0
42130,0,0.478,0
42130,1,0.478,0
42138,0,0.055,0
42142,0,0.044,0
42148,0,0.047,0
42157,1,0.256,0
42171,0,0.037,0
42172,1,0.225,0
42182,0,0.257,0
42186,1,0.000,1
42187,0,0.039,0
42188,1,0.234,0
42194,1,0.291,0
42195,0,0.262,0
42195,0,0.262,0
42196,0,0.193,0
42200,1,0.206,0
42207,0,0.442,0
42211,0,0.320,0
42217,0,0.446,0
42217,1,0.446,0
42254,0,0.418,0
42267,0,0.403,0
42272,0,0.041,0
42276,0,0.022,0
42279,0,0.195,0
42281,1,0.000,1
42287,1,0.295,0
42301,0,0.051,0
42303,0,0.455,0
42325,0,0.000,0
42330,0,0.308,0
42337,0,0.046,0
42340,1,0.226,0
42352,0,0.037,0
42364,0,0.219,0
42365,0,0.424,0
42367,0,0.458,0
42376,1,0.271,0
42378,0,0.199,0
42378,1,0.199,0
42385,0,0.261,0
42385,0,0.261,0
42395,0,0.045,0
42411,0,0.019,0
42434,0,0.000,0
42439,1,0.225,0
42443,0,0.321,0
42447,1,0.168,0
42460,0,0.042,0
42462,1,0.376,0
42462,0,0.376,0
42464,0,0.021,0
42475,0,0.257,0
42480,0,0.046,0
42481,0,0.048,0
42482,0,0.034,0
42485,0,0.521,0
42485,1,0.521,0
42486,0,0.040,0
42499,0,0.283,0
42505,0,0.348,0
42506,0,0.000,0
42507,0,0.193,0
42508,0,0.387,0
42508,1,0.387,0
42532,0,0.043,0
42544,0,0.305,0
42551,0,0.042,0
42554,1,0.000,1
42574,0,0.357,0
42583,0,0.297,0
42584,0,0.025,0
42591,0,0.047,0
42600,1,0.259,0
42618,0,0.346,0
42630,0,0.026,0
42638,0,0.048,0
42651,0,0.302,0
42665,0,0.046,0
42666,1,0.286,0
42667,0,0.530,0
42683,0,0.324,0
42683,0,0.324,0
42684,0,0.019,0
42698,0,0.486,0
42707,0,0.040,0
42715,0,0.040,0
42742,0,0.030,0
42745,0,0.022,0
42757,0,0.045,0
42758,0,0.023,0
42766,1,0.237,0
42767,0,0.351,0
42776,0,0.331,0
42776,0,0.331,0
42783,0,0.049,0
42809,0,0.044,0
42814,0,0.000,0
42815,1,0.231,0
42821,0,0.419,0
42821,1,0.419,0
42823,0,0.020,0
42826,1,0.496,0
42828,0,0.224,0
42828,0,0.224,0
42831,1,0.385,1
42840,0,0.061,0
42851,0,0.372,0
42851,0,0.372,0
42875,1,0.436,0
42881,0,0.383,0
42885,1,0.412,1
42888,1,0.267,0
42888,0,0.267,0
42892,0,0.306,0
42923,0,0.049,0
42927,0,0.000,0
42928,0,0.308,0
42932,1,0.257,0
42932,0,0.257,0
42942,0,0.041,0
42950,0,0.040,0
42957,0,0.485,0
42966,0,0.051,0
42973,1,0.434,0
42978,0,0.254,0
42982,0,0.340,1
42989,1,0.222,1
43000,1,0.351,0
43002,0,0.052,0
43005,0,0.036,0
43013,0,0.313,0
43014,0,0.044,0
43030,1,0.350,0
43034,0,0.049,0
43060,1,0.288,0
43066,0,0.035,0
43067,1,0.393,0
43079,1,0.302,0
43089,1,0.000,1
43093,0,0.131,0
43112,0,0.034,0
43116,0,0.053,0
43119,0,0.000,0
43125,0,0.135,0
43128,0,0.397,0
43132,0,0.241,0
43172,1,0.447,0
43175,0,0.024,0
43178,1,0.397,0
43178,0,0.397,0
43181,0,0.043,0
43185,0,0.228,0
43190,0,0.221,0
43195,0,0.046,0
43213,0,0.000,0
43216,0,0.316,0
43223,0,0.052,0
43233,0,0.000,0
43248,0,0.052,0
43251,0,0.000,0
43258,0,0.206,0
43261,0,0.051,0
43286,0,0.000,0
43297,0,0.462,0
43298,0,0.196,0
43301,0,0.049,0
43304,0,0.198,0
43310,0,0.049,0
43320,0,0.041,0
43321,0,0.051,0
43322,0,0.043,0
43325,1,0.323,0
43347,0,0.033,0
43349,1,0.422,0
43359,0,0.033,0
43361,0,0.030,0
43363,0,0.042,0
43376,0,0.183,0
43376,0,0.183,0
43379,0,0.315,0
43386,0,0.449,0
43387,0,0.183,0
43399,1,0.266,0
43406,0,0.042,0
43408,0,0.268,0
43422,0,0.257,0
43425,0,0.032,0
43435,1,0.352,0
43443,0,0.041,0
43458,0,0.378,0
43458,0,0.378,0
43461,0,0.387,0
43463,1,0.226,0
43470,1,0.308,0
43479,0,0.283,0
43492,0,0.251,0
43492,1,0.251,0
43494,0,0.050,0
43499,1,0.382,0
43499,0,0.382,0
43500,1,0.350,0
43511,0,0.318,0
43515,1,0.486,0
43520,1,0.552,0
43538,0,0.021,0
43551,1,0.245,0
43571,1,0.167,0
43581,0,0.000,0
43583,0,0.365,0
43595,0,0.173,0
43600,1,0.329,0
43627,0,0.049,0
43654,1,0.471,0
43658,0,0.437,0
43662,0,0.542,0
43665,1,0.229,1
43667,0,0.309,0
43671,0,0.000,0
43687,0,0.051,0
43692,0,0.236,1
43717,0,0.026,0
43725,0,0.511,0
43726,0,0.019,0
43730,0,0.040,0
43751,0,0.023,0
43753,0,0.051,0
43756,0,0.040,0
43769,0,0.271,0
43789,0,0.034,0
43803,0,0.533,0
43805,0,0.025,0
43810,0,0.046,0
43836,0,0.264,0
43843,0,0.000,0
43861,0,0.258,0
43873,0,0.385,0
43873,0,0.385,0
43881,0,0.257,0
43897,1,0.515,0
43905,0,0.284,0
43907,0,0.020,0
43908,0,0.180,0
43913,0,0.041,0
43917,0,0.422,0
43923,0,0.181,0
43953,0,0.298,0
43966,0,0.243,0
43967,0,0.000,0
43979,0,0.021,0
43986,0,0.044,0
43986,0,0.044,0
43992,0,0.037,0
43998,0,0.317,0
44007,0,0.137,0
44020,0,0.232,0
44020,1,0.232,0
44033,1,0.250,0
44037,0,0.230,0
44041,1,0.183,0
44041,0,0.183,0
44051,0,0.000,0
44057,0,0.396,0
44057,1,0.396,0
44058,1,0.524,0
44077,0,0.038,0
44085,1,0.260,1
44085,1,0.260,1
44092,1,0.312,0
44141,0,0.284,0
44161,0,0.450,0
44163,0,0.036,0
44171,1,0.165,0
44175,0,0.284,0
44180,1,0.410,0
44181,1,0.393,0
44197,0,0.309,0
44197,1,0.309,0
44199,0,0.000,0
44216,0,0.046,0
44230,0,0.048,0
44244,0,0.416,0
44246,0,0.037,0
44256,0,0.283,0
44259,0,0.041,0
44261,0,0.049,0
44281,0,0.247,0
44290,0,0.308,0
44299,0,0.000,0
44311,1,0.378,0
44312,0,0.413,0
44321,0,0.044,0
44326,0,0.505,0
44326,0,0.505,0
44331,0,0.379,1
44331,0,0.379,1
44335,0,0.326,0
44338,0,0.000,0
44341,0,0.036,0
44342,0,0.393,0
44344,1,0.284,0
44344,0,0.284,0
44370,0,0.390,0
44374,0,0.130,0
44379,0,0.308,0
44379,0,0.308,0
44392,0,0.058,0
44395,0,0.000,0
44414,0,0.017,0
44416,0,0.048,0
44419,0,0.040,0
44424,0,0.456,0
44426,1,0.261,0
44428,0,0.505,0
44429,0,0.059,0
44437,0,0.387,0
44442,0,0.261,0
44445,0,0.041,0
44453,0,0.052,0
44457,0,0.049,0
44471,0,0.342,0
44472,0,0.239,1
44477,0,0.024,0
44483,1,0.434,0
44493,0,0.021,0
44495,0,0.044,0
44509,0,0.019,0
44519,0,0.052,0
44524,0,0.045,0
44525,0,0.317,0
44537,0,0.024,0
44538,0,0.031,0
44546,0,0.335,0
44561,0,0.041,0
44566,0,0.219,0
44610,1,0.681,0
44614,0,0.334,0
44642,0,0.025,0
44647,0,0.280,0
44653,0,0.273,0
44661,0,0.325,0
44662,0,0.269,0
44664,1,0.265,0
44675,1,0.400,0
44680,0,0.490,0
44680,1,0.490,0
44682,1,0.413,0
44683,0,0.378,0
44685,0,0.041,0
44688,0,0.047,0
44690,1,0.295,1
44696,0,0.263,0
44703,0,0.402,0
44703,0,0.402,0
44712,0,0.043,0
44713,0,0.047,0
44716,0,0.038,0
44721,0,0.059,0
44726,1,0.040,1
44735,0,0.179,0
44742,0,0.384,0
44742,1,0.384,0
44747,1,0.328,0
44758,1,0.224,0
44767,1,0.354,0
44773,0,0.048,0
44774,1,0.156,0
44775,0,0.276,0
44776,0,0.344,1
44783,0,0.046,0
44791,0,0.365,0
44795,0,0.372,0
44800,0,0.345,0
44833,0,0.421,0
44833,0,0.421,0
44835,0,0.340,1
44848,1,0.290,0
44871,0,0.315,0
44871,1,0.315,0
44888,0,0.017,0
44894,0,0.291,0
44900,1,0.182,0
44922,0,0.061,0
44926,1,0.419,0
44926,0,0.419,0
44930,0,0.036,0
44938,0,0.038,0
44946,0,0.253,0
44946,0,0.253,0
44952,0,0.240,0
44964,0,0.023,0
44970,0,0.024,0
44996,1,0.367,0
44996,0,0.367,0
44997,0,0.305,0
44997,0,0.305,0
44998,0,0.021,0
45009,0,0.249,0
45011,0,0.000,0
45018,0,0.440,0
45018,1,0.440,0
45020,1,0.286,0
45030,1,0.390,0
45030,0,0.390,0
45031,0,0.169,0
45056,0,0.317,0
45061,0,0.000,0
45069,0,0.235,0
45069,0,0.235,0
45072,1,0.000,1
45075,0,0.468,0
45075,0,0.468,0
45076,1,0.337,0
45084,0,0.521,0
45103,0,0.051,0
45112,0,0.305,0
45131,0,0.226,0
45134,0,0.037,0
45139,0,0.250,0
45144,1,0.166,0
45146,0,0.048,0
45151,0,0.272,0
45153,1,0.287,0
45168,1,0.346,0
45170,0,0.324,0
45174,0,0.036,0
45175,0,0.384,0
45181,0,0.220,0
45181,0,0.220,0
45188,0,0.042,0
45218,0,0.168,0
45219,0,0.000,0
45242,0,0.206,0
45254,1,0.335,0
45268,0,0.518,0
45305,0,0.261,0
45306,0,0.382,0
45339,0,0.054,0
45341,0,0.041,0
45345,1,0.329,0
45348,0,0.467,0
45352,1,0.304,1
45353,0,0.172,0
45356,1,0.000,1
45365,1,0.333,0
45365,0,0.333,0
45366,0,0.284,0
45370,1,0.318,0
45375,1,0.384,0
45376,1,0.458,0
45384,0,0.051,0
45389,0,0.329,0
45389,0,0.329,0
45395,0,0.025,0
45423,0,0.026,0
45431,0,0.331,0
45435,0,0.050,0
45443,0,0.253,0
45449,0,0.055,0
45451,0,0.021,0
45468,0,0.149,0
45480,0,0.433,0
45480,0,0.433,0
45484,0,0.488,0
45495,0,0.280,0
45495,1,0.280,0
45497,0,0.367,0
45497,1,0.367,0
45504,1,0.179,0
45506,0,0.041,0
45508,0,0.356,0
45515,0,0.386,0
45516,0,0.269,0
45529,0,0.018,0
45537,1,0.415,0
45541,0,0.417,0
45561,1,0.208,0
45561,0,0.208,0
45565,0,0.340,0
45568,0,0.492,0
45586,1,0.224,1
45586,1,0.224,1
45589,0,0.046,0
45592,0,0.000,0
45594,0,0.274,0
45599,1,0.287,0
45604,1,0.217,0
45605,0,0.306,0
45605,0,0.306,0
45607,0,0.042,0
45634,0,0.040,0
45636,0,0.273,0
45636,0,0.273,0
45644,0,0.479,0
45644,0,0.479,0
45645,0,0.000,0
45667,0,0.189,0
45678,0,0.291,0
45698,0,0.049,0
45706,0,0.412,0
45708,1,0.000,1
45713,0,0.000,0
45715,0,0.207,0
45720,0,0.048,0
45742,0,0.242,1
45759,0,0.052,0
45768,1,0.312,0
45774,1,0.305,0
45775,0,0.259,0
45778,0,0.454,0
45778,1,0.454,0
45781,0,0.041,0
45783,1,0.375,0
45787,1,0.389,0
45787,0,0.389,0
45795,1,0.405,0
45795,0,0.405,0
45814,0,0.251,0
45816,0,0.043,0
45821,1,0.161,0
45822,0,0.022,0
45827,0,0.328,0
45841,0,0.034,0
45843,0,0.371,0
45843,0,0.371,0
45845,0,0.040,0
45854,0,0.000,0
45857,0,0.359,0
45857,0,0.359,0
45877,0,0.284,0
45878,0,0.583,0
45898,0,0.000,0
45905,0,0.022,0
45927,0,0.022,0
45928,1,0.192,1
45930,0,0.041,0
45932,1,0.362,0
45934,0,0.500,0
45934,1,0.500,0
45945,0,0.039,0
45954,0,0.247,0
45959,0,0.311,0
45968,1,0.379,0
45973,0,0.296,0
45978,0,0.226,0
45982,1,0.472,0
45996,1,0.410,0
45998,0,0.018,0
46001,0,0.310,0
46001,0,0.310,0
46004,0,0.209,0
46017,0,0.297,0
46025,0,0.023,0
46036,0,0.433,0
46036,0,0.433,0
46039,1,0.328,0
46047,1,0.293,0
46049,0,0.041,0
46057,0,0.000,0
46066,0,0.049,0
46070,0,0.395,0
46072,0,0.023,0
46073,0,0.176,0
46097,0,0.355,1
46104,0,0.045,0
46107,0,0.280,0
46113,0,0.037,0
46131,0,0.039,0
46148,1,0.289,0
46148,0,0.289,0
46150,0,0.036,0
46151,0,0.304,0
46151,0,0.304,0
46169,0,0.106,0
46187,0,0.022,0
46209,0,0.038,0
46215,0,0.059,0
46224,0,0.370,1
46225,0,0.289,0
46225,0,0.289,0
46238,0,0.034,0
46246,0,0.401,0
46250,0,0.296,1
46258,0,0.339,0
46258,0,0.339,0
46262,0,0.451,0
46267,0,0.306,0
46267,0,0.306,0
46279,1,0.284,0
46305,0,0.000,0
46310,0,0.375,0
46310,0,0.375,0
46311,1,0.258,0
46311,0,0.258,0
46337,0,0.042,0
46352,0,0.046,0
46355,1,0.048,1
46358,0,0.047,0
46364,0,0.354,0
46384,0,0.276,0
46387,0,0.042,0
46388,0,0.037,0
46391,0,0.043,0
46404,0,0.041,0
46408,0,0.358,0
46408,1,0.358,0
46421,1,0.388,0
46423,0,0.051,0
46426,0,0.046,0
46429,0,0.260,0
46432,0,0.044,0
46441,0,0.000,0
46468,0,0.036,0
46482,0,0.310,0
46482,1,0.310,0
46488,0,0.312,0
46488,0,0.312,0
46496,0,0.026,0
46497,0,0.044,0
46499,0,0.022,0
46501,0,0.292,1
46510,0,0.051,0
46512,0,0.336,0
46517,0,0.274,0
46517,1,0.274,0
46534,1,0.144,0
46548,0,0.026,0
46549,0,0.325,0
46568,1,0.434,0
46573,0,0.416,0
46573,0,0.416,0
46581,0,0.282,0
46581,0,0.282,0
46587,0,0.322,0
46589,0,0.437,0
46598,1,0.440,0
46602,0,0.246,0
46602,1,0.246,0
46612,0,0.053,0
46628,0,0.044,0
46642,1,0.390,0
46642,0,0.390,0
46643,0,0.048,0
46658,0,0.273,0
46680,0,0.422,0
46680,0,0.422,0
46681,0,0.000,0
46689,0,0.051,0
46700,1,0.395,0
46708,1,0.500,0
46714,1,0.313,0
46717,0,0.062,0
46722,0,0.025,0
46724,0,0.000,0
46750,0,0.036,0
46754,0,0.000,0
46767,0,0.218,0
46776,1,0.388,0
46776,0,0.388,0
46780,0,0.046,0
46791,0,0.131,0
46802,0,0.541,0
46803,0,0.050,0
46827,1,0.280,0
46835,1,0.378,1
46843,1,0.000,1
46850,0,0.228,0
46865,0,0.000,0
46872,0,0.043,0
46877,0,0.340,0
46883,0,0.366,0
46920,0,0.056,0
46946,0,0.490,0
46958,0,0.470,0
46960,0,0.045,0
46961,0,0.532,0
46961,1,0.532,0
46963,0,0.290,0
46978,0,0.454,1
46979,0,0.267,0
46982,1,0.360,0
46986,1,0.000,1
46991,0,0.050,0
46992,0,0.041,0
46995,0,0.053,0
46996,0,0.298,0
47003,1,0.298,0
47003,0,0.298,0
47004,0,0.308,0
47005,0,0.097,0
47011,1,0.256,0
47011,0,0.256,0
47014,0,0.258,0
47016,0,0.056,0
47021,0,0.000,0
47031,0,0.504,0
47031,0,0.504,0
47035,0,0.331,0
47036,1,0.336,0
47037,0,0.045,0
